breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
date,-1,0.991294417,0.048115582,trend,shape,0.047696708,cases,32,21524,"[-0.04273084382628257, -0.0704536224334185]","[-0.012569594333496883, 0.016175837091055734]","[0.0030963396200891103, 0.0001574443726091798]","[5.5334858894348145, -17.548927307128906]",5.5334858894348145,-17.548927307128906,"[19.273576616285244, -8.763643198056382]","[-0.005449741101571316, -0.000704114230063273]","[1.1243777372822743, -0.0062917928807285604]","[13.09913444519043, -13.426619529724121]"
county,Greenville,0.995909934,0.048115582,top1,point,0.047918786,cases,90,21524,"[-0.04272614388293062, -0.0704583590981784]","[-0.012569594333496886, 0.016175837091055724]","[0.003096339620089111, 0.00015744437260917961]","[6.419255256652832, -17.078712463378906]",6.419255256652832,-17.078712463378906,"[19.273576617044725, -8.763643193753207]","[-0.005449741101571325, -0.000704114230063273]","[1.1243777372822747, -0.006291792880728833]","[12.53726863861084, -12.829033851623535]"
date,2021/1/15,1.0,0.048115582,change point,shape,0.048115582,cases,132,21524,"[-0.042726412097561874, -0.07045808883795959]","[-0.012569594333496891, 0.016175837091055724]","[0.0030963396200891094, 0.0001574443726091794]","[6.295286178588867, -16.540817260742188]",6.295286178588867,-16.540817260742188,"[19.273576617084895, -8.76364319352571]","[-0.005449741101571299, -0.0007041142300632465]","[1.1243777372822743, -0.006291792880728833]","[12.147188186645508, -13.052967071533203]"
date,2021/2/10,0.932357633,0.048115582,outlier,shape,0.04486093,cases,182,21524,"[-0.042725743024805994, -0.07045876300224958]","[-0.01256959433349686, 0.016175837091055734]","[0.0030963396200891094, 0.0001574443726091794]","[5.279707431793213, -16.572830200195312]",5.279707431793213,-16.572830200195312,"[19.273576617056385, -8.763643193687095]","[-0.005449741101571315, -0.0007041142300632749]","[1.124377737282274, -0.006291792880728564]","[12.96219539642334, -12.986799240112305]"
county,-1,1.0,0.048115582,clustering,compound shape,0.040793646,cases;deaths,344,21524,"[-0.042722713304009806, -0.07046181530763841]","[-0.012569594333496864, 0.016175837091055727]","[0.003096339620089113, 0.00015744437260917834]","[6.094946384429932, -17.52680015563965]",6.094946384429932,-17.52680015563965,"[19.273576616862485, -8.763643194785804]","[-0.005449741101571303, -0.0007041142300632693]","[1.1243777372822747, -0.006291792880728821]","[12.084790229797363, -13.51382827758789]"
county,-1,0.916823777,0.048115582,cross measure correlation,compound,0.04411351,cases;deaths,367,21524,"[-0.042736358347909356, -0.07044806245543526]","[-0.012569594333496895, 0.016175837091055714]","[0.003096339620089111, 0.00015744437260917961]","[5.774506568908691, -16.324949264526367]",5.774506568908691,-16.324949264526367,"[19.27357661682998, -8.763643194969893]","[-0.005449741101571319, -0.000704114230063273]","[1.124377737282274, -0.006291792880728553]","[12.841553688049316, -13.806417465209961]"
date,-1,0.962649006,0.048115582,cross measure correlation,compound,0.046318417,cases;deaths,392,21524,"[-0.04272443179889388, -0.07046008409723489]","[-0.012569594333496864, 0.01617583709105571]","[0.0030963396200891103, 0.0001574443726091794]","[5.169311046600342, -17.120168685913086]",5.169311046600342,-17.120168685913086,"[19.273576404314415, -8.763644399018833]","[-0.005449741101571285, -0.0007041142300632824]","[1.1243777372822745, -0.006291792880728817]","[12.393671035766602, -13.84614086151123]"
date,-1,0.982047144,0.085771255,trend,shape,0.0842314159999999,cases,33,21522,"[-0.0941065953555838, -0.042668929975777134]","[0.005263389817768586, -0.020701107630978332]","[0.0030963396200891116, 0.00015744437260917853]","[-15.885684967041016, -9.277411460876465]",-15.885684967041016,-9.277411460876465,"[-57.64531079663079, -6.963249840895655]","[-0.006314927369264529, 0.01674020853589249]","[1.1243777372822756, -0.006291792880729338]","[-9.336987495422363, 1.1823878288269043]"
date,2021/1/15,0.999997313,0.085771255,change point,shape,0.085771024,cases,133,21522,"[-0.09410863280893082, -0.042639940915556306]","[0.005263389817768615, -0.020701107630978315]","[0.0030963396200891103, 0.0001574443726091798]","[-17.104694366455078, -10.264917373657227]",-17.104694366455078,-10.264917373657227,"[-57.64531079663266, -6.963249840875813]","[-0.006314927369264541, 0.016740208535892476]","[1.124377737282274, -0.0062917928807285604]","[-9.316044807434082, 0.7391933798789978]"
date,2021/2/10,0.915439133,0.085771255,outlier,shape,0.078518363,cases,183,21522,"[-0.09410863557879515, -0.04263990136760496]","[0.005263389817768616, -0.02070110763097833]","[0.0030963396200891094, 0.00015744437260917896]","[-16.601770401000977, -9.642264366149902]",-16.601770401000977,-9.642264366149902,"[-57.64531079663164, -6.963249840885342]","[-0.00631492736926454, 0.01674020853589247]","[1.1243777372822752, -0.0062917928807288285]","[-9.702363014221191, 1.4898433685302734]"
county,DeSoto,0.07456104,0.085771255,attribution,point,0.006395194,cases,203,21522,"[-0.09410863561838752, -0.042639900802304814]","[0.005263389817768596, -0.02070110763097837]","[0.003096339620089113, 0.00015744437260917853]","[-15.884862899780273, -9.973383903503418]",-15.884862899780273,-9.973383903503418,"[-57.64531079663203, -6.963249840880999]","[-0.006314927369264539, 0.016740208535892538]","[1.1243777372822736, -0.006291792880728576]","[-10.376191139221191, 0.5882066488265991]"
date,-1,0.7368281170000001,0.085771255,clustering,compound shape,0.050361798,cases;deaths,333,21522,"[-0.09410863459122638, -0.04263991546809376]","[0.005263389817768584, -0.02070110763097835]","[0.0030963396200891103, 0.00015744437260918002]","[-17.141643524169922, -8.975579261779785]",-17.141643524169922,-8.975579261779785,"[-57.64531079636913, -6.963249843684501]","[-0.00631492736926454, 0.016740208535892528]","[1.1243777372822745, -0.006291792880728821]","[-10.164113998413086, 1.4165537357330322]"
county,-1,1.0,0.085771255,clustering,compound shape,0.0779263229999999,cases;deaths,346,21522,"[-0.0941086331609666, -0.042639935889232435]","[0.005263389817768615, -0.020701107630978342]","[0.003096339620089111, 0.00015744437260917875]","[-17.393587112426758, -9.646909713745117]",-17.393587112426758,-9.646909713745117,"[-57.6453107966328, -6.963249840873776]","[-0.006314927369264536, 0.01674020853589245]","[1.1243777372822752, -0.006291792880728833]","[-9.553975105285645, 0.35499903559684753]"
county,-1,0.82928753,0.085771255,cross measure correlation,compound,0.071129032,cases;deaths,385,21522,"[-0.09410863436310021, -0.042639918725268636]","[0.0052633898177686135, -0.020701107630978356]","[0.003096339620089113, 0.00015744437260917853]","[-16.420957565307617, -10.427586555480957]",-16.420957565307617,-10.427586555480957,"[-57.64531079663302, -6.963249840871607]","[-0.006314927369264539, 0.016740208535892483]","[1.124377737282273, -0.006291792880728299]","[-10.422646522521973, 1.0433456897735596]"
date,-1,0.993466281,0.085771255,cross measure correlation,compound,0.08521085,cases;deaths,390,21522,"[-0.09410863529006933, -0.04263990549003136]","[0.00526338981776861, -0.020701107630978367]","[0.003096339620089111, 0.00015744437260917896]","[-16.43161392211914, -8.855145454406738]",-16.43161392211914,-8.855145454406738,"[-57.645310796632415, -6.963249840877587]","[-0.006314927369264521, 0.01674020853589251]","[1.1243777372822745, -0.006291792880728825]","[-10.026261329650879, 0.2834793031215668]"
date,-1,0.987106233,0.0083679269999999,trend,shape,0.008260033,cases,34,83,"[-0.007661735330883841, -0.04316500244212186]","[0.005132659461293074, -0.01437639702160062]","[-0.0041348396291077715, -0.0018371770978810968]","[-4.918795108795166, -12.566447257995605]",-4.918795108795166,-12.566447257995605,"[-11.568936198201827, 7.578264907542339]","[-0.0039031390222472435, -0.0020871048463782455]","[-0.6909337089839118, -5.0010650810332775]","[10.431690216064453, -6.129786968231201]"
date,2021/1/15,0.999998278,0.0083679269999999,change point,shape,0.008367913,cases,116,83,"[-0.007661735419183311, -0.043164999894686244]","[0.0049183905100496856, -0.012546497319667449]","[-0.004134839629107769, -0.0018371770978810973]","[-4.9185004234313965, -12.566588401794434]",-4.9185004234313965,-12.566588401794434,"[-11.570109025129035, 7.578350574641221]","[-0.0039031390222472244, -0.0020871048463782403]","[-0.6909337089839116, -5.001065081033278]","[10.434496879577637, -6.132237911224365]"
date,2021/2/10,0.926051999,0.0083679269999999,outlier,shape,0.0077491359999999,cases,184,83,"[-0.0076617355436295565, -0.043164996304464014]","[-0.0015545760032593362, -0.010154605122981244]","[-0.004134839629107773, -0.0018371770978810949]","[-4.9185004234313965, -12.566588401794434]",-4.9185004234313965,-12.566588401794434,"[-11.568936211680835, 7.578264908527268]","[-0.0039031390222472383, -0.002087104846378268]","[-0.690933708983911, -5.0010650810332775]","[10.431798934936523, -6.1294846534729]"
date,-1,0.995702502,0.104631779,trend,shape,0.104182124,cases,35,21523,"[-0.09922759956875568, 0.021202244504417746]","[0.007090228248046411, -0.02550305963340284]","[0.0030963396200891103, 0.0001574443726091794]","[11.239842414855957, 9.53968620300293]",11.239842414855957,9.53968620300293,"[6.584297174400731, 46.819603614957124]","[-0.003918347488228966, -0.03955983100784597]","[1.124377737282274, -0.006291792880728572]","[-13.452425956726074, -8.470386505126953]"
county,Mecklenburg,1.0,0.104631779,top1,point,0.104631779,cases,96,21523,"[-0.09922760413974042, 0.02120223845754747]","[0.007090228248046374, -0.025503059633402846]","[0.0030963396200891103, 0.0001574443726091794]","[9.851905822753906, 9.356379508972168]",9.851905822753906,9.356379508972168,"[6.584297174400727, 46.81960361495713]","[-0.003918347488228965, -0.03955983100784596]","[1.1243777372822747, -0.006291792880728836]","[-12.407675743103027, -9.299921989440918]"
date,2021/1/15,0.999999998,0.104631779,change point,shape,0.104631778,cases,135,21523,"[-0.0992275982564356, 0.021202246240461214]","[0.007090228248046426, -0.025503059633402835]","[0.003096339620089111, 0.00015744437260918045]","[9.953228950500488, 7.912532329559326]",9.953228950500488,7.912532329559326,"[6.584297174400943, 46.81960361495705]","[-0.003918347488228962, -0.03955983100784604]","[1.1243777372822743, -0.006291792880728833]","[-13.693784713745117, -9.833784103393555]"
date,2021/2/10,0.935629632,0.104631779,outlier,shape,0.0978965919999999,cases,185,21523,"[-0.09922759813971117, 0.021202246394873753]","[0.007090228248046411, -0.025503059633402853]","[0.0030963396200891094, 0.0001574443726091794]","[11.353074073791504, 8.090404510498047]",11.353074073791504,8.090404510498047,"[-57.02881853139959, -19.919939259479655]","[-0.003918347488228961, -0.039559831007845984]","[1.1243777372822743, -0.006291792880728576]","[-13.80070686340332, -8.814983367919922]"
date,2021/2/10,0.060550705,0.104631779,attribution,point,0.006335528,cases,209,21523,"[-0.09922759792413716, 0.02120224668005253]","[0.007090228248046377, -0.025503059633402835]","[0.003096339620089113, 0.00015744437260917853]","[10.715923309326172, 7.746155738830566]",10.715923309326172,7.746155738830566,"[6.584297174400731, 46.819603614957124]","[-0.003918347488228964, -0.039559831007846005]","[1.124377737282274, -0.0062917928807285604]","[-13.150588989257812, -10.007862091064453]"
county,Mecklenburg,0.098897679,0.104631779,attribution,point,0.01034784,cases,248,21523,"[-0.09922760179574917, 0.02120224155836989]","[0.007090228248046384, -0.025503059633402863]","[0.0030963396200891094, 0.00015744437260917961]","[11.6224946975708, 8.802604675292969]",11.6224946975708,8.802604675292969,"[6.584297174400766, 46.81960361495712]","[-0.003918347488228963, -0.03955983100784597]","[1.1243777372822756, -0.006291792880729346]","[-12.90213680267334, -8.449549674987793]"
date,-1,0.6599955670000001,0.104631779,clustering,compound shape,0.05087697,cases;deaths,335,21523,"[-0.0992275984716976, 0.02120224595569524]","[0.007090228248046412, -0.025503059633402856]","[0.0030963396200891125, 0.00015744437260917875]","[10.486335754394531, 9.711418151855469]",10.486335754394531,9.711418151855469,"[6.584297174400729, 46.81960361495713]","[-0.003918347488228961, -0.03955983100784595]","[1.1243777372822752, -0.006291792880728833]","[-14.0054292678833, -9.325053215026855]"
county,-1,0.7671459070000001,0.104631779,clustering,compound shape,0.080018311,cases;deaths,345,21523,"[-0.09922759883081578, 0.021202245480624472]","[0.007090228248046377, -0.025503059633402863]","[0.0030963396200891116, 0.00015744437260918002]","[10.363370895385742, 8.584232330322266]",10.363370895385742,8.584232330322266,"[6.584297174400731, 46.81960361495713]","[-0.00391834748822894, -0.03955983100784597]","[1.124377737282274, -0.006291792880728813]","[-13.186351776123047, -9.280637741088867]"
county,-1,0.86939504,0.104631779,cross measure correlation,compound,0.090966349,cases;deaths,375,21523,"[-0.09922759941058235, 0.02120224471366221]","[0.007090228248046388, -0.025503059633402873]","[0.003096339620089111, 0.00015744437260917834]","[9.554137229919434, 8.650980949401855]",9.554137229919434,8.650980949401855,"[6.584297174400731, 46.819603614957124]","[-0.00391834748822897, -0.03955983100784599]","[1.1243777372822743, -0.006291792880728825]","[-12.591354370117188, -9.809759140014648]"
date,-1,0.990277935,0.104631779,cross measure correlation,compound,0.1036145419999999,cases;deaths,391,21523,"[-0.09922759830333075, 0.021202246178424568]","[0.007090228248046412, -0.02550305963340286]","[0.0030963396200891103, 0.00015744437260917961]","[10.812456130981445, 8.872407913208008]",10.812456130981445,8.872407913208008,"[6.584297174400729, 46.81960361495713]","[-0.003918347488228962, -0.03955983100784597]","[1.124377737282274, -0.006291792880728572]","[-12.493433952331543, -8.800223350524902]"
date,-1,0.98634833,0.0083679269999999,trend,shape,0.008253691,cases,36,79,"[-0.014270921286078632, -0.03746056491660482]","[-0.0038552787302559596, -0.006198100293125544]","[-0.004235718459670481, -0.002358518866395198]","[7.6040358543396, -10.045124053955078]",7.6040358543396,-10.045124053955078,"[-6.361244630999717, 4.367681191730043]","[-0.004023265882127848, -0.001998659610598442]","[-0.8197946986336881, -6.41579679879738]","[14.209287643432617, -7.4693193435668945]"
date,2021/1/15,1.0,0.0083679269999999,change point,shape,0.0083679269999999,cases,134,79,"[-0.01079653915010195, -0.03858308681712749]","[-0.00402092572279669, -0.00686063625996075]","[-0.004235718459670481, -0.0023585188663952004]","[7.6040358543396, -10.045124053955078]",7.6040358543396,-10.045124053955078,"[-9.481142960580923, -16.930443622565]","[-0.004023265882127863, -0.00199865961059841]","[-0.8197946986336888, -6.415796798797378]","[14.209287643432617, -7.4693193435668945]"
date,2021/2/10,0.937808068,0.0083679269999999,outlier,shape,0.00784751,cases,186,79,"[-0.010796498226189019, -0.038583112714731825]","[-0.004020925722796684, -0.006860636259960758]","[-0.004235718459670481, -0.002358518866395201]","[7.539116382598877, -10.535066604614258]",7.539116382598877,-10.535066604614258,"[-5.7479200857021855, -15.014358138416927]","[-0.004023265882127848, -0.001998659610598437]","[-0.8197946986336904, -6.415796798797378]","[14.410783767700195, -7.537487983703613]"
state,Florida,0.637400987,0.0083679269999999,attribution,point,0.005333725,cases,200,79,"[-0.008144797224497258, -0.044654834345122775]","[-0.004020925722796631, -0.006860636259960744]","[-0.00423571845967048, -0.0023585188663951973]","[7.158616542816162, -10.265254020690918]",7.158616542816162,-10.265254020690918,"[-9.419331078914327, -16.910605475164868]","[-0.004023265882127855, -0.0019986596105984393]","[-0.8197946986336913, -6.415796798797377]","[14.391289710998535, -7.30431604385376]"
date,-1,0.99598754,0.006275945,trend,shape,0.006250763,cases,37,270,"[-0.015858113344056745, -0.0409899498525296]","[-0.011084731798207854, 0.013112006483855278]","[-0.004336909274720351, -0.0005854978742460452]","[-8.407821655273438, -5.779238224029541]",-8.407821655273438,-5.779238224029541,"[-4.559075898620354, -11.056424047771307]","[-0.0039031390222472396, -0.0020871048463782494]","[-1.3275411283990162, -4.1327245315988295]","[-3.648597002029419, -6.254292964935303]"
date,2021/1/21,0.999981618,0.006275945,change point,shape,0.00627583,cases,115,270,"[-0.016163074320625904, -0.048029412989177116]","[-0.011084731798207858, 0.013112006483855278]","[-0.004336909274720353, -0.0005854978742460442]","[-8.407821655273438, -5.779238224029541]",-8.407821655273438,-5.779238224029541,"[-4.559076573437025, -11.05642479047244]","[-0.0039031390222472387, -0.0020871048463782416]","[-1.3275411283990142, -4.1327245315988295]","[-3.6485984325408936, -6.25415563583374]"
date,2021/2/10,0.933667038,0.006275945,outlier,shape,0.005859643,cases,188,270,"[-0.015858144995817888, -0.040989955882965966]","[-0.011084731798207861, 0.013112006483855267]","[-0.004336909274720354, -0.0005854978742460431]","[-8.407820701599121, -5.779238224029541]",-8.407820701599121,-5.779238224029541,"[-4.559076573683227, -11.056424790743415]","[-0.0039031390222472344, -0.0020871048463782355]","[-1.3275411283990157, -4.1327245315988295]","[-3.648594617843628, -6.254269123077393]"
date,-1,0.994687867,0.0083679269999999,trend,shape,0.008323476,cases,38,77,"[-0.012829843553943199, -0.03713811303593838]","[-0.005196956280716598, -0.002721486145878802]","[-0.004134790652587139, 0.004355323951542964]","[9.59753704071045, -2.5893847942352295]",9.59753704071045,-2.5893847942352295,"[-23.115269390968045, 1.757604953333225]","[-0.0039031390222472443, -0.0020871048463782216]","[-0.6909337089839123, -5.001065081033278]","[4.844280242919922, 6.554727554321289]"
date,2021/1/15,0.999993881,0.0083679269999999,change point,shape,0.008367876,cases,136,77,"[-0.012831057399934878, -0.03713780835488061]","[-0.00519695628071662, -0.002721486145878787]","[-0.004134790652587139, 0.0043553239515429654]","[9.592887878417969, -2.5915017127990723]",9.592887878417969,-2.5915017127990723,"[-23.115240179873215, 1.7576517580950881]","[-0.0039031390222472426, -0.002087104846378246]","[-0.6909337089839142, -5.0010650810332775]","[4.84574031829834, 6.549551010131836]"
date,2021/2/10,0.93326422,0.0083679269999999,outlier,shape,0.0078094869999999,cases,180,77,"[-0.012829822191798646, -0.03713811839742497]","[-0.005196956280716595, -0.0027214861458788177]","[-0.00413479065258714, 0.004355323951542964]","[9.59753704071045, -2.5893847942352295]",9.59753704071045,-2.5893847942352295,"[-23.115239633562712, 1.7576526334400668]","[-0.0039031390222472413, -0.002087104846378251]","[-0.690933708983913, -5.0010650810332775]","[4.84428071975708, 6.55471134185791]"
date,-1,0.984236218,0.167358546,trend,shape,0.164720343,cases,39,21519,"[-0.0600628941065386, 0.13084144711778425]","[0.03254536184204059, 0.010015387433134978]","[0.0030963396200891103, 0.00015744437260918067]","[4.251654148101807, 15.55843448638916]",4.251654148101807,15.55843448638916,"[57.02869578874156, -25.162220896508057]","[0.03373453985287703, 6.199105610854343e-05]","[1.124377737282274, -0.006291792880728576]","[9.943739891052246, 10.260771751403809]"
county,Gwinnett,0.999999999,0.167358546,top1,point,0.167358546,cases,91,21519,"[-0.05946736363283786, 0.1309767848914426]","[0.032545361842040585, 0.010015387433134978]","[0.0030963396200891125, 0.00015744437260918002]","[5.052130699157715, 15.269963264465332]",5.052130699157715,15.269963264465332,"[57.02869352052108, -25.162231008682184]","[0.03373453985287705, 6.199105610853151e-05]","[1.124377737282274, -0.0062917928807288285]","[10.87224006652832, 10.90664291381836]"
date,2021/1/15,0.999999998,0.167358546,change point,shape,0.167358546,cases,139,21519,"[-0.061636361713936334, 0.1304726450970037]","[0.032545361842040585, 0.010015387433134978]","[0.0030963396200891103, 0.00015744437260917853]","[3.244915723800659, 14.706093788146973]",3.244915723800659,14.706093788146973,"[57.02869578890567, -25.162220895776183]","[0.033734539852877055, 6.199105610853425e-05]","[1.1243777372822745, -0.006291792880728825]","[9.51161003112793, 10.604934692382812]"
date,2021/2/10,0.919344285,0.167358546,outlier,shape,0.153860123,cases,189,21519,"[-0.059194641124552874, 0.1310379887149246]","[0.032545361842040585, 0.010015387433134971]","[0.0030963396200891094, 0.0001574443726091798]","[3.409799098968506, 16.132904052734375]",3.409799098968506,16.132904052734375,"[57.028693519562665, -25.162231012954656]","[0.033734539852877006, 6.199105610852842e-05]","[1.1243777372822752, -0.006291792880728833]","[9.271726608276367, 11.07865047454834]"
county,Gwinnett,0.087526991,0.167358546,attribution,point,0.01464839,cases,236,21519,"[-0.03387257874365072, 0.13472191677826315]","[0.032545361842040606, 0.010015387433134978]","[0.0030963396200891094, 0.00015744437260917961]","[3.8234031200408936, 15.220682144165039]",3.8234031200408936,15.220682144165039,"[57.02869578924761, -25.1622208942517]","[0.03373453985287704, 6.199105610855524e-05]","[1.1243777372822756, -0.006291792880728825]","[9.464668273925781, 11.551030158996582]"
date,2021/2/10,0.0602965779999999,0.167358546,attribution,point,0.010091148,cases,249,21519,"[-0.05907064637891958, 0.13106565496913128]","[0.032545361842040585, 0.010015387433134975]","[0.0030963396200891103, 0.00015744437260917961]","[4.838961124420166, 16.070392608642578]",4.838961124420166,16.070392608642578,"[57.02869578892845, -25.162220895674338]","[0.03373453985287703, 6.199105610854035e-05]","[1.1243777372822747, -0.006291792880729077]","[10.412591934204102, 11.817421913146973]"
county,-1,1.0,0.167358546,clustering,compound shape,0.16003661,cases;deaths,326,21519,"[-0.05905409018056755, 0.13106934148136604]","[0.03254536184204062, 0.010015387433134978]","[0.0030963396200891094, 0.00015744437260917875]","[3.0145199298858643, 15.498411178588867]",3.0145199298858643,15.498411178588867,"[57.02869578894876, -25.16222089558393]","[0.03373453985287703, 6.199105610855237e-05]","[1.1243777372822732, -0.006291792880728572]","[9.836165428161621, 11.91442584991455]"
date,-1,0.70219882,0.167358546,clustering,compound shape,0.095369169,cases;deaths,339,21519,"[-0.059465940500060176, 0.13097710552808045]","[0.023903683899927412, 0.00034852243990186535]","[0.0030963396200891094, 0.00015744437260918067]","[4.653848648071289, 14.630516052246094]",4.653848648071289,14.630516052246094,"[57.02869351021912, -25.162231054610345]","[0.03373453985287705, 6.199105610855222e-05]","[1.124377737282274, -0.0062917928807288285]","[10.099424362182617, 11.04980754852295]"
date,-1,0.986280417,0.167358546,cross measure correlation,compound,0.165062457,cases;deaths,387,21519,"[-0.059454741953084075, 0.1309796281370631]","[0.03254536184204059, 0.010015387433134978]","[0.003096339620089109, 0.0001574443726091794]","[3.9718496799468994, 14.37995719909668]",3.9718496799468994,14.37995719909668,"[57.028695789143164, -25.162220894717226]","[0.033734539852877034, 6.199105610853451e-05]","[1.1243777372822756, -0.006291792880728833]","[10.732115745544434, 11.47052001953125]"
county,-1,0.922858295,0.167358546,cross measure correlation,compound,0.154448222,cases;deaths,397,21519,"[-0.05932604290189514, 0.1310085603849345]","[0.03254536184204059, 0.010015387433134982]","[0.0030963396200891125, 0.00015744437260917875]","[4.096071243286133, 16.401634216308594]",4.096071243286133,16.401634216308594,"[57.02869578919314, -25.162220894494666]","[0.021884756904241614, -0.002100398567355157]","[1.1243777372822727, -0.006291792880728568]","[10.524303436279297, 10.445720672607422]"
date,-1,0.984691317,0.0083679269999999,trend,shape,0.008239825,cases,40,73,"[-0.020487982594544776, -0.043522640385246364]","[-0.007888526831891089, 0.004270552112470739]","[-0.0042373562868305735, -0.002705640982029415]","[-12.139620780944824, -3.166231870651245]",-12.139620780944824,-3.166231870651245,"[-6.7254083343707105, -15.554998120650549]","[-0.0039031390222472482, -0.0020871048463782273]","[-0.6909337089839139, -5.001065081033278]","[6.91811466217041, -12.017705917358398]"
date,2021/1/15,0.999999219,0.0083679269999999,change point,shape,0.008367921,cases,130,73,"[-0.018331754892557096, -0.038811187222769]","[-0.010821781383638531, 0.011790215966683995]","[-0.004237356286830571, -0.002705640982029415]","[-12.13832950592041, -3.166168689727783]",-12.13832950592041,-3.166168689727783,"[-16.354345217715608, 6.584912829715448]","[-0.00390313902224724, -0.0020871048463782234]","[-0.6909337089839132, -5.001065081033278]","[6.921504974365234, -12.019309043884277]"
date,2021/2/10,0.920466435,0.0083679269999999,outlier,shape,0.0077023959999999,cases,190,73,"[-0.019012628587097315, -0.03952425756188764]","[-0.009984191928600046, 0.009634000212340742]","[-0.004237356286830572, -0.0027056409820294166]","[-12.1387357711792, -3.165891170501709]",-12.1387357711792,-3.165891170501709,"[-6.725408334411979, -15.554998120677086]","[-0.0039031390222472344, -0.0020871048463782273]","[-0.6909337089839146, -5.001065081033278]","[6.921504497528076, -12.019308090209961]"
date,-1,0.991972337,0.071127382,trend,shape,0.070556395,cases,41,21518,"[-0.026980928292167212, 0.019785102237871086]","[0.0015208753572654114, -0.0180069404681148]","[0.0030963396200891125, 0.00015744437260917896]","[-17.93867301940918, -0.6356490254402161]",-17.93867301940918,-0.6356490254402161,"[22.010941896994495, 20.003959697902406]","[-0.004252868331046059, -0.013401834776288708]","[1.124377737282274, -0.006291792880728825]","[-17.35216522216797, 0.4640755355358124]"
county,Miami-Dade,1.0,0.071127382,top1,point,0.071127382,cases,87,21518,"[-0.02698487854843884, 0.01978438322401357]","[0.0015208753572654255, -0.01800694046811479]","[0.0030963396200891125, 0.00015744437260918045]","[-18.328266143798828, 0.9319607615470886]",-18.328266143798828,0.9319607615470886,"[22.010941896994257, 20.003959697902697]","[-0.004252868331046059, -0.013401834776288703]","[1.1243777372822745, -0.006291792880729082]","[-17.289236068725586, -0.275328129529953]"
date,2021/1/15,0.999998638,0.071127382,change point,shape,0.071127285,cases,141,21518,"[-0.02698487728647569, 0.019784383453767512]","[0.001520875357265411, -0.018006940468114803]","[0.0030963396200891103, 0.00015744437260917961]","[-19.149051666259766, -0.4556765854358673]",-19.149051666259766,-0.4556765854358673,"[22.01094189699443, 20.00395969790247]","[-0.0042528683310460585, -0.013401834776288694]","[1.1243777372822756, -0.006291792880728833]","[-18.087989807128906, 0.3315470516681671]"
date,2021/2/10,0.931266472,0.071127382,outlier,shape,0.066238546,cases,191,21518,"[-0.026984848086721077, 0.019784388769886536]","[0.0015208753572654049, -0.018006940468114806]","[0.003096339620089111, 0.00015744437260918002]","[-17.740060806274414, 0.5990805625915527]",-17.740060806274414,0.5990805625915527,"[22.010941896967196, 20.003959697938598]","[-0.004252868331046062, -0.013401834776288703]","[1.1243777372822743, -0.006291792880728315]","[-16.648643493652344, 0.5781517624855042]"
county,Miami-Dade,0.17324311,0.071127382,attribution,point,0.012322329,cases,241,21518,"[-0.02698484016552754, 0.019784390212018953]","[0.0015208753572654276, -0.018006940468114796]","[0.003096339620089109, 0.00015744437260917918]","[-18.968429565429688, 0.781684398651123]",-18.968429565429688,0.781684398651123,"[22.01094189699442, 20.00395969790247]","[-0.004252868331046065, -0.01340183477628868]","[1.1243777372822752, -0.006291792880728833]","[-17.832048416137695, -0.12380962818861008]"
county,-1,1.0,0.071127382,clustering,compound shape,0.0664204229999999,cases;deaths,334,21518,"[-0.0269846377407483, 0.019784427065000772]","[0.0015208753572654213, -0.018006940468114803]","[0.0030963396200891116, 0.0001574443726091794]","[-19.313814163208008, 0.19686223566532135]",-19.313814163208008,0.19686223566532135,"[22.0109418969944, 20.00395969790249]","[-0.004252868331046062, -0.013401834776288708]","[1.1243777372822747, -0.006291792880729093]","[-17.993900299072266, 0.8725296854972839]"
date,-1,0.599687381,0.071127382,clustering,compound shape,0.036886212,cases;deaths,341,21518,"[-0.026984877305179948, 0.019784383450362205]","[0.0015208753572654124, -0.01800694046811481]","[0.003096339620089111, 0.0001574443726091798]","[-17.586395263671875, -0.0584910586476326]",-17.586395263671875,-0.0584910586476326,"[22.01094189699442, 20.003959697902484]","[-0.004252868331046074, -0.013401834776288707]","[1.1243777372822736, -0.006291792880728304]","[-16.978185653686523, 1.1080607175827026]"
date,-1,0.992412801,0.071127382,cross measure correlation,compound,0.070587725,cases;deaths,386,21518,"[-0.02698484576092191, 0.019784389193321646]","[0.001520875357265417, -0.018006940468114803]","[0.0030963396200891103, 0.00015744437260917961]","[-18.447025299072266, 0.06876866519451141]",-18.447025299072266,0.06876866519451141,"[22.010941896969914, 20.003959697935098]","[-0.004252868331046043, -0.013401834776288687]","[1.1243777372822745, -0.006291792880728825]","[-17.545854568481445, 1.1749763488769531]"
county,-1,0.952288264,0.071127382,cross measure correlation,compound,0.067733771,cases;deaths,398,21518,"[-0.026984290971336516, 0.01978449019492022]","[0.0015208753572654096, -0.018006940468114827]","[0.003096339620089113, 0.00015744437260917834]","[-18.583341598510742, -0.7920860648155212]",-18.583341598510742,-0.7920860648155212,"[22.010941896994392, 20.003959697902513]","[-0.004252868331046057, -0.013401834776288707]","[1.124377737282274, -0.0062917928807288285]","[-16.836078643798828, 0.026455994695425034]"
