breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
name,Karl Malone,0.248438748,0.18609641,top1,point,0.046233559,PTS,335,492963,"[0.005020925386380935, 0.060524788175190816]","[0.03272969123895145, -0.003419906777849444]","[0.0015174059471715978, 5.355299898210707e-05]","[-3.744166135787964, -14.666390419006348]",-3.744166135787964,-14.666390419006348,"[29.695937938019906, 49.65820370055097]","[0.012678361945292059, 0.028731471898990314]","[0.675525784491212, -0.4031852627994219]","[11.87925910949707, 9.23115062713623]"
year,-1,0.689652059,0.179468841,trend,shape,0.1237710559999999,PTS,35,314678,"[0.08629494429786858, -0.035781048249179666]","[-0.0059460468173122335, -0.01329460440225975]","[0.001517405947171597, 5.355299898211189e-05]","[-17.904165267944336, -1.5102072954177856]",-17.904165267944336,-1.5102072954177856,"[-28.876639791268165, 58.03574986528838]","[-0.006730736164108137, 0.007671063158036046]","[0.6755257844912121, -0.4031852627994228]","[-10.077281951904297, -21.230253219604492]"
year,1967,1.0,0.179468841,change point,shape,0.179468841,PTS,83,314678,"[0.08629494252175765, -0.03578104722821642]","[-0.005946046817312242, -0.013294604402259744]","[0.0015174059471715965, 5.355299898211286e-05]","[-18.01443099975586, -1.5863463878631592]",-18.01443099975586,-1.5863463878631592,"[-28.876639791268254, 58.03574986528835]","[-0.006730736164108142, 0.007671063158036054]","[0.675525784491213, -0.4031852627994241]","[-10.077281951904297, -21.230253219604492]"
year,2014,0.914503616,0.179468841,outlier,shape,0.164124904,PTS,125,314678,"[0.08629494439394278, -0.03578104830584877]","[-0.005946046817312245, -0.013294604402259741]","[0.0015174059471715967, 5.3552998982109794e-05]","[-17.99939727783203, -2.508355140686035]",-17.99939727783203,-2.508355140686035,"[-28.876639791268254, 58.03574986528835]","[-0.006730736164108131, 0.007671063158036041]","[0.6755257844912123, -0.403185262799424]","[-10.077281951904297, -21.230253219604492]"
lg_name,NBA,0.924730689,0.179468841,attribution,point,0.165960345,PTS,175,314678,"[0.08629494196065304, -0.035781046913772985]","[-0.005946046817312245, -0.013294604402259753]","[0.001517405947171597, 5.355299898211332e-05]","[-17.654125213623047, -1.9959509372711182]",-17.654125213623047,-1.9959509372711182,"[-28.876639791268254, 58.03574986528835]","[-0.006730736164108137, 0.00767106315803605]","[0.6755257844912118, -0.4031852627994231]","[-10.14987850189209, -21.958253860473633]"
year,-1,0.7248608040000001,0.179468841,clustering,compound shape,0.0962569369999999,PTS;AST,206,314678,"[0.08629494256747114, -0.03578104725390881]","[-0.0059460468173122396, -0.01329460440225974]","[0.0015174059471715978, 5.3552998982112566e-05]","[-17.654468536376953, -1.3992116451263428]",-17.654468536376953,-1.3992116451263428,"[-28.876639791268254, 58.03574986528835]","[-0.0067307361641081335, 0.007671063158036046]","[0.6755257844912129, -0.40318526279942285]","[-11.324081420898438, -22.009584426879883]"
team_name,-1,0.7571605029999999,0.179468841,clustering,compound shape,0.109680299,PTS;AST,225,314678,"[0.0862949423808559, -0.03578104714908284]","[-0.005946046817312245, -0.01329460440225975]","[0.0015174059471715945, 5.3552998982111367e-05]","[-17.654468536376953, -1.3992120027542114]",-17.654468536376953,-1.3992120027542114,"[-28.876639791268165, 58.03574986528838]","[-0.0067307361641081335, 0.007671063158036046]","[0.6755257844912108, -0.4031852627994244]","[-11.324081420898438, -22.009584426879883]"
name,-1,0.7921464140000001,0.179468841,clustering,compound shape,0.155017312,PTS;AST,239,314678,"[0.08629494301781387, -0.03578104750904768]","[-0.005946046817312245, -0.013294604402259741]","[0.0015174059471715967, 5.355299898211358e-05]","[-18.211647033691406, -1.9174085855484009]",-18.211647033691406,-1.9174085855484009,"[-28.876639791268165, 58.03574986528838]","[-0.006730736164108122, 0.007671063158036052]","[0.6755257844912128, -0.4031852627994242]","[-10.846993446350098, -21.710430145263672]"
age,-1,0.997037658,0.179468841,cross measure correlation,compound,0.178937193,PTS;AST,257,314678,"[0.08629494408845119, -0.03578104812616573]","[-0.0059460468173122396, -0.013294604402259748]","[0.0015174059471715982, 5.355299898211315e-05]","[-18.231048583984375, -2.0998270511627197]",-18.231048583984375,-2.0998270511627197,"[-28.876639791268165, 58.03574986528838]","[-0.006730736164108142, 0.007671063158036052]","[0.6755257844912115, -0.4031852627994229]","[-10.81219482421875, -22.25311851501465]"
name,-1,0.869684811,0.179468841,cross measure correlation,compound,0.156081325,PTS;AST,258,314678,"[0.08629494316003433, -0.03578104759002558]","[-0.0059460468173122396, -0.013294604402259736]","[0.0015174059471715958, 5.355299898211798e-05]","[-18.185415267944336, -1.8345597982406616]",-18.185415267944336,-1.8345597982406616,"[-28.876639791268254, 58.03574986528835]","[-0.006730736164108137, 0.00767106315803604]","[0.6755257844912113, -0.4031852627994224]","[-10.726374626159668, -21.433666229248047]"
year,-1,0.8988247420000001,0.179468841,cross measure correlation,compound,0.161311035,PTS;AST,262,314678,"[0.08629494313202128, -0.035781047574232706]","[-0.005946046817312242, -0.013294604402259748]","[0.0015174059471715971, 5.355299898211283e-05]","[-18.019060134887695, -2.492957353591919]",-18.019060134887695,-2.492957353591919,"[-28.876639791268165, 58.03574986528838]","[-0.006730736164108131, 0.007671063158036037]","[0.6755257844912107, -0.40318526279942274]","[-10.077281951904297, -21.230253219604492]"
team_name,-1,0.978195825,0.179468841,cross measure correlation,compound,0.175555671,PTS;AST,296,314678,"[0.08629494324482134, -0.03578104763884457]","[-0.005946046817312242, -0.013294604402259741]","[0.0015174059471715973, 5.355299898211315e-05]","[-17.655717849731445, -1.9954088926315308]",-17.655717849731445,-1.9954088926315308,"[-28.876639791268165, 58.03574986528838]","[-0.006730736164108142, 0.007671063158036043]","[0.6755257844912121, -0.40318526279942407]","[-10.344480514526367, -22.084590911865234]"
age,25,0.89500809,0.179468841,top1,point,0.160626065,PTS,344,314678,"[0.08629494318322667, -0.03578104760344398]","[-0.005946046817312245, -0.013294604402259748]","[0.0015174059471715971, 5.35529989821134e-05]","[-18.09691619873047, -2.3970370292663574]",-18.09691619873047,-2.3970370292663574,"[-28.876639791268165, 58.03574986528838]","[-0.006730736164108137, 0.007671063158036035]","[0.6755257844912136, -0.40318526279942324]","[-10.846993446350098, -21.710430145263672]"
year,-1,0.686783358,0.197778096,trend,shape,0.135830705,PTS,39,314675,"[0.010421636886790462, 0.0734114406508529]","[0.032729691238951426, -0.003419906777849444]","[0.0015174059471715984, 5.3552998982112715e-05]","[-2.970928430557251, -14.686760902404785]",-2.970928430557251,-14.686760902404785,"[29.243467320525813, 54.17662883504445]","[0.012678361945292054, 0.028731471898990314]","[0.6755257844912134, -0.4031852627994244]","[11.695258140563965, 8.406238555908203]"
year,1967,1.0,0.197778096,change point,shape,0.197778096,PTS,89,314675,"[0.01042353632799777, 0.07341090288120254]","[0.03272969123895146, -0.003419906777849444]","[0.001517405947171597, 5.355299898211296e-05]","[-2.9709291458129883, -14.686759948730469]",-2.9709291458129883,-14.686759948730469,"[29.243467320525813, 54.17662883504445]","[0.01267836194529206, 0.02873147189899032]","[0.6755257844912126, -0.40318526279942357]","[12.979325294494629, 7.859148025512695]"
year,2014,0.907428713,0.197778096,outlier,shape,0.179469523,PTS,135,314675,"[0.01042159035307409, 0.07341145382408362]","[0.03272969123895144, -0.003419906777849444]","[0.0015174059471715986, 5.3552998982115175e-05]","[-3.1802890300750732, -14.266325950622559]",-3.1802890300750732,-14.266325950622559,"[29.243467320525813, 54.17662883504445]","[0.012678361945292052, 0.02873147189899032]","[0.6755257844912118, -0.40318526279942346]","[12.388218879699707, 8.258875846862793]"
lg_name,NBA,0.922225633,0.197778096,attribution,point,0.182396029,PTS,197,314675,"[0.010423751506463024, 0.07341084195411123]","[0.03272969123895143, -0.0034199067778494497]","[0.0015174059471715971, 5.3552998982118156e-05]","[-3.188798427581787, -14.250821113586426]",-3.188798427581787,-14.250821113586426,"[29.243467320525813, 54.17662883504445]","[0.012678361945292045, 0.02873147189899032]","[0.6755257844912139, -0.40318526279942296]","[12.979325294494629, 7.859148025512695]"
team_name,-1,0.7567736829999999,0.197778096,clustering,compound shape,0.114392248,PTS;AST,219,314675,"[0.010421639356489218, 0.07341143995188922]","[0.032729691238951426, -0.003419906777849444]","[0.0015174059471715965, 5.3552998982112607e-05]","[-3.659472942352295, -15.387472152709961]",-3.659472942352295,-15.387472152709961,"[29.243467320525813, 54.17662883504445]","[0.012678361945292056, 0.028731471898990314]","[0.6755257844912111, -0.4031852627994242]","[12.217680931091309, 7.5617570877075195]"
year,-1,0.855860719,0.197778096,clustering,compound shape,0.150561283,PTS;AST,232,314675,"[0.010424399199268103, 0.07341065855410296]","[0.03272969123895141, -0.003419906777849444]","[0.0015174059471715967, 5.355299898211142e-05]","[-3.1801443099975586, -14.26651382446289]",-3.1801443099975586,-14.26651382446289,"[29.243467320525813, 54.17662883504445]","[0.012678361945292049, 0.028731471898990307]","[0.6755257844912117, -0.40318526279942407]","[12.388218879699707, 8.258875846862793]"
name,-1,0.7646808740000001,0.197778096,clustering,compound shape,0.166507815,PTS;AST,240,314675,"[0.010423960257420003, 0.07341078284596549]","[0.03272969123895142, -0.003419906777849444]","[0.0015174059471715971, 5.355299898211343e-05]","[-3.659470796585083, -15.387471199035645]",-3.659470796585083,-15.387471199035645,"[29.243467320525813, 54.17662883504445]","[0.012678361945292056, 0.028731471898990307]","[0.6755257844912126, -0.4031852627994244]","[12.50425910949707, 7.4884843826293945]"
name,-1,0.85750967,0.197778096,cross measure correlation,compound,0.16959663,PTS;AST,268,314675,"[0.01042382118745469, 0.07341082222415547]","[0.03272969123895142, -0.003419906777849444]","[0.0015174059471715947, 5.355299898211583e-05]","[-3.365536689758301, -14.903103828430176]",-3.365536689758301,-14.903103828430176,"[29.243467320525813, 54.17662883504445]","[0.012678361945292054, 0.028731471898990314]","[0.6755257844912124, -0.40318526279942446]","[11.946414947509766, 7.766246795654297]"
team_name,-1,0.987051097,0.197778096,cross measure correlation,compound,0.195217086,PTS;AST,278,314675,"[0.010420971072229092, 0.07341162913314148]","[0.03272969123895143, -0.003419906777849444]","[0.0015174059471715984, 5.3552998982116225e-05]","[-3.659477472305298, -15.387471199035645]",-3.659477472305298,-15.387471199035645,"[29.243467320525813, 54.17662883504445]","[0.01267836194529205, 0.028731471898990314]","[0.675525784491211, -0.4031852627994235]","[13.397594451904297, 7.95887565612793]"
age,-1,0.993397492,0.197778096,cross measure correlation,compound,0.1964722639999999,PTS;AST,289,314675,"[0.010423815811181767, 0.07341082374627218]","[0.032729691238951426, -0.003419906777849444]","[0.001517405947171599, 5.355299898211212e-05]","[-3.007364273071289, -14.960241317749023]",-3.007364273071289,-14.960241317749023,"[29.243467320525813, 54.17662883504445]","[0.01267836194529205, 0.028731471898990314]","[0.6755257844912115, -0.40318526279942396]","[12.979325294494629, 7.859148025512695]"
year,-1,0.951209477,0.197778096,cross measure correlation,compound,0.1881283989999999,PTS;AST,294,314675,"[0.010423708230045327, 0.0734108542076752]","[0.03272969123895144, -0.003419906777849444]","[0.0015174059471715945, 5.355299898211594e-05]","[-3.1871511936187744, -15.236645698547363]",-3.1871511936187744,-15.236645698547363,"[29.243467320525813, 54.17662883504445]","[0.012678361945292057, 0.028731471898990307]","[0.675525784491213, -0.40318526279942474]","[11.691710472106934, 8.409834861755371]"
age,25,0.8741091999999999,0.197778096,top1,point,0.172879653,PTS,325,314675,"[0.01042348325504807, 0.07341091790834996]","[0.032729691238951426, -0.003419906777849444]","[0.001517405947171596, 5.355299898210948e-05]","[-3.178272008895874, -15.224242210388184]",-3.178272008895874,-15.224242210388184,"[29.243467320525813, 54.17662883504445]","[0.012678361945292045, 0.028731471898990304]","[0.6755257844912113, -0.4031852627994241]","[11.805449485778809, 8.083806991577148]"
year,-1,0.420512507,0.0588852329999999,trend,shape,0.024761977,PTS,41,156901,"[-0.09762146958270981, -0.2354363387530253]","[-0.005946046817312254, -0.013294604402260072]","[0.12376084549309532, 0.0007231710960642155]","[-6.864571571350098, 6.823212146759033]",-6.864571571350098,6.823212146759033,"[-44.88658465861017, 15.770944101881312]","[-0.006730736164108102, 0.007671063158035268]","[83.39134338657075, -12.374309740930338]","[-7.502345085144043, -2.697957754135132]"
year,1971,0.911104421,0.0588852329999999,outlier,shape,0.053650597,PTS,117,156901,"[-0.0941984490274004, -0.23692173666354946]","[-0.005946046817312268, -0.013294604402260065]","[0.12376084549309531, 0.0007231710960642209]","[-6.864667892456055, 6.822587013244629]",-6.864667892456055,6.822587013244629,"[-44.88658465888662, 15.770944096898532]","[-0.006730736164108124, 0.007671063158035272]","[83.39134338657071, -12.374309740930324]","[-7.504568576812744, -2.698026418685913]"
age,23,0.935853033,0.0588852329999999,top1,point,0.055107924,PTS,329,156901,"[-0.06650678045111748, -0.24372803374588511]","[-0.0059460468173122664, -0.01329460440226003]","[0.1237608454930954, 0.0007231710960642245]","[-6.864443302154541, 6.82316780090332]",-6.864443302154541,6.82316780090332,"[-44.88658465861012, 15.77094410188132]","[-0.0067307361641080945, 0.007671063158035272]","[83.39134338657072, -12.374309740930338]","[-7.501555442810059, -2.698235273361206]"
year,-1,0.6763162659999999,0.180136366,trend,shape,0.121829154,PTS,45,492967,"[-0.20379282666680945, -0.025133249223308896]","[-0.005946046817312103, -0.013294604402259224]","[0.0015174059471715945, 5.3552998982112464e-05]","[12.831107139587402, 9.849361419677734]",12.831107139587402,9.849361419677734,"[-55.2474360464986, -27.117203306040196]","[-0.0067307361641079965, 0.007671063158035809]","[0.6755257844912129, -0.4031852627994245]","[-19.002981185913086, -0.5679843425750732]"
year,1958,1.0,0.180136366,change point,shape,0.180136366,PTS,90,492967,"[-0.2037928286920703, -0.025133252927647936]","[-0.0059460468173121095, -0.013294604402259226]","[0.001517405947171597, 5.3552998982112864e-05]","[13.822120666503906, 9.953509330749512]",13.822120666503906,9.953509330749512,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164108014, 0.007671063158035813]","[0.6755257844912134, -0.40318526279942457]","[-19.081035614013672, 0.019702089950442314]"
year,2000,0.901948361,0.180136366,outlier,shape,0.1624737,PTS,130,492967,"[-0.2037928288695792, -0.02513325325233177]","[-0.005946046817312115, -0.013294604402259238]","[0.0015174059471715978, 5.3552998982120684e-05]","[13.784466743469238, 9.992423057556152]",13.784466743469238,9.992423057556152,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164107999, 0.007671063158035813]","[0.6755257844912116, -0.4031852627994235]","[-18.209562301635742, -0.5326756834983826]"
name,-1,0.794864885,0.180136366,clustering,compound shape,0.155840704,PTS;AST,221,492967,"[-0.20379281972969326, -0.02513323653551875]","[-0.0059460468173121095, -0.013294604402259234]","[0.0015174059471715973, 5.3552998982112634e-05]","[12.82367992401123, 9.984538078308105]",12.82367992401123,9.984538078308105,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164107999, 0.007671063158035813]","[0.6755257844912128, -0.4031852627994236]","[-19.294496536254883, -0.15230272710323334]"
year,-1,0.843818561,0.180136366,clustering,compound shape,0.123764635,PTS;AST,237,492967,"[-0.20379282405086488, -0.025133244438732164]","[-0.005946046817312121, -0.013294604402259215]","[0.0015174059471715965, 5.3552998982112356e-05]","[12.725764274597168, 9.66684341430664]",12.725764274597168,9.66684341430664,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164108014, 0.007671063158035807]","[0.6755257844912137, -0.40318526279942374]","[-19.662874221801758, -0.42008933424949646]"
team_name,-1,0.6906450009999999,0.180136366,clustering,compound shape,0.097231656,PTS;AST,249,492967,"[-0.20379282450528574, -0.02513324526986085]","[-0.0059460468173121, -0.01329460440225923]","[0.001517405947171596, 5.355299898211312e-05]","[12.725764274597168, 9.666841506958008]",12.725764274597168,9.666841506958008,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164108005, 0.007671063158035809]","[0.6755257844912124, -0.4031852627994245]","[-18.666851043701172, -0.018927650526165962]"
name,-1,0.8568636820000001,0.180136366,cross measure correlation,compound,0.15435231,PTS;AST,253,492967,"[-0.20379282430107964, -0.025133244896370564]","[-0.0059460468173121, -0.013294604402259226]","[0.0015174059471715958, 5.355299898211277e-05]","[13.210149765014648, 10.161681175231934]",13.210149765014648,10.161681175231934,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164107999, 0.007671063158035816]","[0.6755257844912116, -0.4031852627994237]","[-18.555076599121094, -0.12839728593826294]"
team_name,-1,0.969555681,0.180136366,cross measure correlation,compound,0.174652237,PTS;AST,264,492967,"[-0.20379282398535378, -0.025133244318913606]","[-0.005946046817312103, -0.013294604402259226]","[0.0015174059471715971, 5.3552998982113996e-05]","[13.210068702697754, 10.161678314208984]",13.210068702697754,10.161678314208984,"[-55.2474360464986, -27.117203306040196]","[-0.0067307361641079965, 0.007671063158035822]","[0.6755257844912116, -0.4031852627994243]","[-19.6626033782959, -0.424931138753891]"
age,-1,0.995990141,0.180136366,cross measure correlation,compound,0.179414044,PTS;AST,273,492967,"[-0.20379282792153303, -0.025133251518264798]","[-0.005946046817312106, -0.013294604402259255]","[0.0015174059471715952, 5.3552998982115697e-05]","[13.82275104522705, 9.952880859375]",13.82275104522705,9.952880859375,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164108002, 0.007671063158035807]","[0.6755257844912128, -0.403185262799423]","[-18.182329177856445, -0.5408354997634888]"
year,-1,0.970428053,0.180136366,cross measure correlation,compound,0.174809383,PTS;AST,287,492967,"[-0.20379282856836894, -0.025133252701384372]","[-0.005946046817312115, -0.013294604402259233]","[0.0015174059471715965, 5.3552998982114145e-05]","[13.210068702697754, 10.161678314208984]",13.210068702697754,10.161678314208984,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164108005, 0.007671063158035816]","[0.6755257844912126, -0.4031852627994224]","[-18.205583572387695, -0.5339393019676208]"
age,24,0.815231837,0.180136366,top1,point,0.1468529,PTS,328,492967,"[-0.20379282840286697, -0.02513325239866464]","[-0.005946046817312118, -0.01329460440225925]","[0.0015174059471715971, 5.355299898211335e-05]","[13.529830932617188, 10.189432144165039]",13.529830932617188,10.189432144165039,"[-55.2474360464986, -27.117203306040196]","[-0.006730736164108002, 0.007671063158035818]","[0.6755257844912134, -0.4031852627994233]","[-19.011014938354492, -0.5675147175788879]"
year,-1,0.64864305,0.181042292,trend,shape,0.117431825,PTS,46,492964,"[0.14145889703232323, -0.13167665997548644]","[-0.021142083366944567, 0.021922174829032783]","[0.001517405947171595, 5.355299898211323e-05]","[-2.890821695327759, 22.904024124145508]",-2.890821695327759,22.904024124145508,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792362, -0.018260733731847563]","[0.6755257844912116, -0.40318526279942435]","[-8.77071762084961, 16.294172286987305]"
year,1968,1.0,0.181042292,change point,shape,0.181042292,PTS,62,492964,"[0.14145890111292583, -0.13167664146098654]","[-0.02114208336694457, 0.021922174829032786]","[0.0015174059471715973, 5.3552998982114877e-05]","[-2.732494831085205, 23.795551300048828]",-2.732494831085205,23.795551300048828,"[-8.578003145081137, -48.478195369264654]","[0.02273735964079236, -0.01826073373184755]","[0.6755257844912134, -0.4031852627994241]","[-7.880419731140137, 16.37439727783203]"
year,2008,0.905809955,0.181042292,outlier,shape,0.163989911,PTS,146,492964,"[0.14145889754454363, -0.13167665765143885]","[-0.021142083366944567, 0.021922174829032783]","[0.0015174059471715967, 5.355299898211297e-05]","[-2.6422998905181885, 23.59445571899414]",-2.6422998905181885,23.59445571899414,"[-8.578003145081137, -48.478195369264654]","[0.02273735964079236, -0.018260733731847556]","[0.6755257844912128, -0.40318526279942407]","[-9.157027244567871, 17.1828556060791]"
year,-1,0.585437814,0.181042292,clustering,compound shape,0.092768945,PTS;AST,218,492964,"[0.14145889691152022, -0.13167666052359459]","[-0.021142083366944567, 0.021922174829032786]","[0.0015174059471715939, 5.3552998982109666e-05]","[-2.6319596767425537, 23.270532608032227]",-2.6319596767425537,23.270532608032227,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792352, -0.018260733731847553]","[0.6755257844912134, -0.40318526279942296]","[-9.157027244567871, 17.1828556060791]"
name,-1,0.75460444,0.181042292,clustering,compound shape,0.152609795,PTS;AST,235,492964,"[0.1414589011101475, -0.13167664147359215]","[-0.021142083366944554, 0.021922174829032783]","[0.0015174059471715973, 5.3552998982113325e-05]","[-2.730703115463257, 23.810949325561523]",-2.730703115463257,23.810949325561523,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792352, -0.018260733731847553]","[0.6755257844912128, -0.40318526279942507]","[-8.417377471923828, 16.80418586730957]"
team_name,-1,0.606272123,0.181042292,clustering,compound shape,0.098847861,PTS;AST,246,492964,"[0.14145889582412613, -0.1316766654573251]","[-0.021142083366944564, 0.02192217482903278]","[0.0015174059471715982, 5.3552998982111367e-05]","[-3.139160633087158, 24.092178344726562]",-3.139160633087158,24.092178344726562,"[-8.578003145081137, -48.478195369264654]","[0.02273735964079235, -0.018260733731847566]","[0.6755257844912124, -0.4031852627994224]","[-9.22736930847168, 16.504562377929688]"
year,-1,0.7757480090000001,0.181042292,cross measure correlation,compound,0.140443198,PTS;AST,251,492964,"[0.14145889698861355, -0.1316766601738063]","[-0.021142083366944557, 0.021922174829032776]","[0.0015174059471715982, 5.3552998982108e-05]","[-3.0211329460144043, 24.0605525970459]",-3.0211329460144043,24.0605525970459,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792352, -0.01826073373184755]","[0.6755257844912114, -0.40318526279942424]","[-8.417458534240723, 16.804338455200195]"
name,-1,0.800714403,0.181042292,cross measure correlation,compound,0.144963171,PTS;AST,254,492964,"[0.14145889691291405, -0.1316766605172702]","[-0.02114208336694456, 0.02192217482903278]","[0.0015174059471715945, 5.355299898211408e-05]","[-3.230579137802124, 23.463951110839844]",-3.230579137802124,23.463951110839844,"[-8.578003145081137, -48.478195369264654]","[0.02273735964079236, -0.018260733731847556]","[0.6755257844912133, -0.40318526279942285]","[-8.77071762084961, 16.294172286987305]"
team_name,-1,0.906732712,0.181042292,cross measure correlation,compound,0.164156969,PTS;AST,259,492964,"[0.14145889755534488, -0.13167665760243136]","[-0.02114208336694457, 0.02192217482903277]","[0.0015174059471715995, 5.355299898211324e-05]","[-2.6197831630706787, 23.350627899169922]",-2.6197831630706787,23.350627899169922,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792355, -0.01826073373184755]","[0.6755257844912117, -0.4031852627994236]","[-9.157027244567871, 17.1828556060791]"
age,-1,0.978382369,0.181042292,cross measure correlation,compound,0.177128587,PTS;AST,292,492964,"[0.14145889682577953, -0.13167666091261698]","[-0.021142083366944554, 0.021922174829032765]","[0.001517405947171597, 5.355299898211289e-05]","[-3.16129994392395, 24.102928161621094]",-3.16129994392395,24.102928161621094,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792355, -0.018260733731847546]","[0.6755257844912133, -0.40318526279942346]","[-7.880419731140137, 16.37439727783203]"
age,25,0.751953703,0.181042292,top1,point,0.136135422,PTS,326,492964,"[0.14145889733892433, -0.1316766585843752]","[-0.021142083366944554, 0.02192217482903277]","[0.0015174059471715995, 5.3552998982113975e-05]","[-2.811296224594116, 22.985958099365234]",-2.811296224594116,22.985958099365234,"[-8.578003145081137, -48.478195369264654]","[0.022737359640792355, -0.01826073373184756]","[0.675525784491212, -0.40318526279942307]","[-9.157027244567871, 17.1828556060791]"
name,Kareem Abdul-Jabbar,0.907686835,0.181042292,top1,point,0.164329705,PTS,327,492964,"[0.1414588973787834, -0.13167665840352702]","[-0.021142083366944554, 0.021922174829032758]","[0.001517405947171596, 5.3552998982113853e-05]","[-2.890820264816284, 22.90402603149414]",-2.890820264816284,22.90402603149414,"[-8.578003145081137, -48.478195369264654]","[0.02273735964079235, -0.018260733731847556]","[0.6755257844912134, -0.4031852627994244]","[-8.238293647766113, 16.160297393798828]"
year,-1,0.604368378,1.0,trend,shape,0.604368378,PTS,47,0,"[0.34908541266531257, 0.8131409034653855]","[-0.005252124012250607, -0.00816419574566014]","[0.0015174059471715978, 5.355299898211387e-05]","[8.246955871582031, -23.491764068603516]",8.246955871582031,-23.491764068603516,"[83.33609268892022, -83.07999588330367]","[0.02766240983718374, 0.014836187426151415]","[0.6755257844912125, -0.4031852627994244]","[8.737110137939453, 24.87272834777832]"
year,1967,1.0,1.0,change point,shape,1.0,PTS,81,0,"[0.3474357028096006, 0.8138108154347156]","[-0.0052521240122506115, -0.008164195745660147]","[0.0015174059471715997, 5.355299898211554e-05]","[8.246955871582031, -23.491764068603516]",8.246955871582031,-23.491764068603516,"[83.33609268892022, -83.07999588330367]","[0.02766240983718374, 0.014836187426151422]","[0.6755257844912124, -0.4031852627994235]","[9.242243766784668, 25.3765869140625]"
year,1971,0.8843190609999999,1.0,outlier,shape,0.8843190609999999,PTS,131,0,"[0.34211351712332494, 0.8159578903933412]","[-0.005252124012250608, -0.008164195745660142]","[0.0015174059471715934, 5.3552998982116123e-05]","[9.192286491394043, -23.68911361694336]",9.192286491394043,-23.68911361694336,"[83.33609268892022, -83.07999588330367]","[0.027662409837183738, 0.014836187426151419]","[0.6755257844912125, -0.4031852627994245]","[8.024118423461914, 25.13628387451172]"
lg_name,NBA,0.918780951,1.0,attribution,point,0.918780951,PTS,181,0,"[0.34599724111871366, 0.8143933159794315]","[-0.005252124012250613, -0.008164195745660149]","[0.0015174059471715975, 5.3552998982112546e-05]","[8.547954559326172, -23.424009323120117]",8.547954559326172,-23.424009323120117,"[83.33609268892019, -83.07999588330367]","[0.02766240983718374, 0.014836187426151415]","[0.6755257844912118, -0.4031852627994234]","[8.737110137939453, 24.87272834777832]"
team_name,-1,0.847278368,1.0,clustering,compound shape,0.6500542779999999,PTS;AST,231,0,"[0.30029232967072816, 0.8318398502369931]","[-0.005252124012250611, -0.008164195745660146]","[0.0015174059471715971, 5.355299898211316e-05]","[9.26004695892334, -24.43842887878418]",9.26004695892334,-24.43842887878418,"[83.33609268892022, -83.07999588330367]","[0.027662409837183738, 0.01483618742615141]","[0.6755257844912109, -0.40318526279942496]","[8.737110137939453, 24.87272834777832]"
name,-1,0.831876222,1.0,clustering,compound shape,0.904381507,PTS;AST,233,0,"[0.3460156955926995, 0.8143858528226314]","[-0.005252124012250606, -0.008164195745660144]","[0.0015174059471715984, 5.355299898211364e-05]","[9.19228744506836, -23.689109802246094]",9.19228744506836,-23.689109802246094,"[83.33609268892019, -83.07999588330367]","[0.027662409837183738, 0.014836187426151422]","[0.6755257844912126, -0.4031852627994236]","[9.242243766784668, 25.3765869140625]"
year,-1,0.837342701,1.0,clustering,compound shape,0.73751193,PTS;AST,234,0,"[0.3571115492289147, 0.8098570113609472]","[-0.005252124012250605, -0.008164195745660144]","[0.0015174059471715958, 5.355299898211303e-05]","[8.681852340698242, -23.969680786132812]",8.681852340698242,-23.969680786132812,"[83.33609268892022, -83.07999588330367]","[0.027662409837183738, 0.014836187426151436]","[0.6755257844912135, -0.40318526279942346]","[9.242243766784668, 25.3765869140625]"
team_name,-1,0.998024333,1.0,cross measure correlation,compound,0.998024333,PTS;AST,279,0,"[0.3439156866020354, 0.8152334018741499]","[-0.005252124012250612, -0.00816419574566015]","[0.001517405947171595, 5.355299898211295e-05]","[9.252202987670898, -24.15769386291504]",9.252202987670898,-24.15769386291504,"[83.33609268892022, -83.07999588330367]","[0.02766240983718375, 0.014836187426151424]","[0.6755257844912114, -0.403185262799424]","[8.495126724243164, 25.62293815612793]"
