breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
Producer Type,Electric Utility;Industrial Cogen,CO2 (kt),0.8987430040000001,0.4618524639999999,Correlation,Compound Shape,0.415086671,256,0,"[-0.40050794859646255, 0.2522925351223155]","[0.005775173367311394, 4.1284934007888827e-19]","[0.2571153910880038, 0.0059901462553753814]","[-2.855104446411133, -26.465547561645508]",-2.8551044464111333,-26.46554756164551,"[-67.17368695723842, 132.1706638953671]","[-0.004250204060076976, -1.429754236277379e-17]","[-0.1844374331216338, -0.005200942135623256]","[5.819460391998291, -39.9898567199707]"
State,ME;*,CO2 (kt),0.622951431,1.0,Correlation,Compound Shape,0.622951431,257,0,"[-0.4995549332958922, 0.1392821185508078]","[0.005775173367311398, 1.8020223960341835e-18]","[-0.020358827291689117, -0.00021117889203815812]","[-3.539757251739502, -31.443557739257812]",-3.539757251739502,-31.44355773925781,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -1.6750893524933682e-17]","[-0.1844542116205688, -0.005201464271308084]","[4.816275119781494, -34.42573928833008]"
State,AZ;*,CO2 (kt),0.59983497,1.0,Correlation,Compound Shape,0.59983497,258,0,"[-0.49955493329589207, 0.1392821185508079]","[0.005775173367311402, 3.3508289390486674e-19]","[-0.020358827291689117, -0.0002111788920381604]","[-4.136051654815674, -30.570329666137695]",-4.136051654815674,-30.57032966613769,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, -3.221299607191699e-17]","[-0.1844542116205691, -0.005201464271307649]","[-0.40826302766799927, -41.48647689819336]"
State,TN;*,CO2 (kt),0.485839371,1.0,Correlation,Compound Shape,0.485839371,259,0,"[-0.49955493329589384, 0.13928211855080094]","[0.0057751733673113955, 3.3509274396459973e-19]","[-0.020358827291689113, -0.00021117889203816023]","[-0.4619353115558624, -27.9895076751709]",-0.4619353115558624,-27.9895076751709,"[-67.05302548115597, 132.23227396337884]","[-0.00425020406007698, -3.479006786032904e-17]","[-0.18445421162056858, -0.005201464271307649]","[-0.40826302766799927, -41.48647689819336]"
State,LA;*,CO2 (kt),0.619938777,1.0,Correlation,Compound Shape,0.619938777,260,0,"[-0.49955493329592043, 0.1392821185507061]","[0.005775173367311398, 1.0685551173703216e-18]","[-0.020358827291689127, -0.0002111788920381613]","[-3.7933425903320312, -29.469945907592773]",-3.7933425903320312,-29.46994590759277,"[-67.05302548115597, 132.23227396337884]","[-0.00425020406007698, -2.31934979689559e-17]","[-0.18445421162056885, -0.005201464271308084]","[-0.40826302766799927, -41.48647689819336]"
State,MO;*,CO2 (kt),0.7507223959999999,1.0,Correlation,Compound Shape,0.7507223959999999,261,0,"[-0.4995549332959074, 0.13928211855075287]","[0.005775173367311397, 1.80200818995765e-18]","[-0.020358827291689127, -0.00021117889203816202]","[-1.9567846059799194, -30.62572479248047]",-1.9567846059799197,-30.62572479248047,"[-67.05302548115597, 132.23227396337884]","[-0.00425020406007698, -2.061634817699826e-17]","[-0.18445421162056894, -0.005201464271307649]","[4.816275119781494, -34.42573928833008]"
State,UT;*,CO2 (kt),0.739439629,1.0,Correlation,Compound Shape,0.739439629,262,0,"[-0.4995549332959028, 0.1392821185507698]","[0.005775173367311398, -3.3322187283789773e-18]","[-0.020358827291689117, -0.00021117889203815928]","[1.2616302967071533, -29.23358726501465]",1.261630296707153,-29.23358726501465,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, -2.319344882752168e-17]","[-0.18445421162056863, -0.005201464271307649]","[4.816275119781494, -34.42573928833008]"
Producer Type,Utility Sector Non-Cogen;*,CO2 (kt),0.619638221,1.0,Correlation,Compound Shape,0.619638221,263,0,"[-0.4995549332959092, 0.1392821185507463]","[0.005775173367311397, 2.535483748136875e-18]","[-0.020358827291689117, -0.00021117889203816013]","[-2.2699356079101562, -29.994169235229492]",-2.269935607910156,-29.99416923522949,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076983, -3.350153069962045e-17]","[-0.18445421162056908, -0.005201464271307214]","[-2.211010456085205, -34.892669677734375]"
State,WY;*,CO2 (kt),0.480862823,1.0,Correlation,Compound Shape,0.480862823,264,0,"[-0.4995549332958745, 0.139282118550871]","[0.005775173367311398, 1.0685552064565608e-18]","[-0.02035882729168911, -0.00021117889203816034]","[-0.7143973708152771, -30.55695915222168]",-0.7143973708152771,-30.55695915222168,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, -3.221305499059696e-17]","[-0.1844542116205686, -0.005201464271307649]","[-2.211010456085205, -34.892669677734375]"
State,AK;*,CO2 (kt),0.629975069,1.0,Correlation,Compound Shape,0.629975069,265,0,"[-0.49955493329587614, 0.139282118550865]","[0.005775173367311401, 4.735876128620298e-18]","[-0.020358827291689127, -0.00021117889203816094]","[-0.09828782081604004, -32.781524658203125]",-0.09828782081604004,-32.781524658203125,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -2.7059026400408247e-17]","[-0.18445421162056877, -0.005201464271308084]","[-2.211010456085205, -34.892669677734375]"
State,WA;*,CO2 (kt),0.6373212770000001,1.0,Correlation,Compound Shape,0.6373212770000001,266,0,"[-0.4995549332959105, 0.13928211855074146]","[0.005775173367311394, 5.469348098765574e-18]","[-0.02035882729168912, -0.00021117889203815877]","[-1.8932571411132812, -29.733341217041016]",-1.8932571411132808,-29.733341217041016,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, -3.0924555916567186e-17]","[-0.18445421162056874, -0.005201464271308084]","[4.816275119781494, -34.42573928833008]"
State,OH;*,CO2 (kt),0.692706288,1.0,Correlation,Compound Shape,0.692706288,267,0,"[-0.49955493329590384, 0.13928211855076594]","[0.005775173367311401, 1.0685638882777196e-18]","[-0.020358827291689117, -0.0002111788920381657]","[-0.07859159260988235, -30.772897720336914]",-0.07859159260988235,-30.772897720336914,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, -4.3809681335916843e-17]","[-0.18445421162056855, -0.005201464271307649]","[4.816275119781494, -34.42573928833008]"
State,NH;*,CO2 (kt),0.693851655,1.0,Correlation,Compound Shape,0.693851655,268,0,"[-0.49955493329587947, 0.13928211855085315]","[0.005775173367311392, 2.5354765509025384e-18]","[-0.020358827291689113, -0.00021117889203816134]","[0.834760844707489, -28.952653884887695]",0.834760844707489,-28.95265388488769,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, -3.2213082342229104e-17]","[-0.18445421162056858, -0.005201464271307649]","[-0.40826302766799927, -41.48647689819336]"
State,MS;*,CO2 (kt),0.7750302579999999,1.0,Correlation,Compound Shape,0.7750302579999999,269,0,"[-0.49955493329588246, 0.13928211855084216]","[0.005775173367311399, 4.735883325490888e-18]","[-0.020358827291689117, -0.00021117889203815958]","[-0.720390260219574, -29.949705123901367]",-0.7203902602195741,-29.94970512390137,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -3.8655710144515027e-17]","[-0.18445421162056877, -0.0052014642713085184]","[-2.211010456085205, -34.892669677734375]"
State,MT;*,CO2 (kt),0.623488382,1.0,Correlation,Compound Shape,0.623488382,270,0,"[-0.4995549332959162, 0.13928211855072176]","[0.005775173367311395, 4.002409181304945e-18]","[-0.020358827291689117, -0.0002111788920381581]","[0.10185234993696213, -29.04210090637207]",0.10185234993696213,-29.04210090637207,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076982, -2.9635988242612654e-17]","[-0.18445421162056863, -0.005201464271307214]","[4.816275119781494, -34.42573928833008]"
State,WV;*,CO2 (kt),0.801785057,1.0,Correlation,Compound Shape,0.801785057,271,0,"[-0.49955493329590483, 0.1392821185507624]","[0.005775173367311402, 3.350799909983827e-19]","[-0.02035882729168912, -0.0002111788920381576]","[0.4716024398803711, -28.523300170898438]",0.4716024398803711,-28.52330017089844,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, -1.8039414406684555e-17]","[-0.18445421162056883, -0.005201464271308954]","[-0.40826302766799927, -41.48647689819336]"
State,ND;*,CO2 (kt),0.7761697890000001,1.0,Correlation,Compound Shape,0.7761697890000001,272,0,"[-0.4995549332958996, 0.13928211855078065]","[0.005775173367311399, 3.2689375659088935e-18]","[-0.020358827291689117, -0.00021117889203815918]","[-0.6351084113121033, -30.949522018432617]",-0.6351084113121033,-30.949522018432614,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -2.061645484219076e-17]","[-0.18445421162056902, -0.005201464271307649]","[-0.40826302766799927, -41.48647689819336]"
State,MN;*,CO2 (kt),0.8253743790000001,1.0,Correlation,Compound Shape,0.8253743790000001,273,0,"[-0.4995549332959033, 0.13928211855076797]","[0.005775173367311404, -3.3322215352705024e-18]","[-0.02035882729168912, -0.00021117889203816378]","[-2.245077133178711, -32.11555099487305]",-2.245077133178711,-32.115550994873054,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -2.448200000334449e-17]","[-0.18445421162056888, -0.005201464271308084]","[4.816275119781494, -34.42573928833008]"
State,OK;*,CO2 (kt),0.833431213,1.0,Correlation,Compound Shape,0.833431213,274,0,"[-0.4995549332959037, 0.13928211855076594]","[0.0057751733673114015, 2.5354708467838578e-18]","[-0.020358827291689117, -0.00021117889203815357]","[-1.309902310371399, -29.848346710205078]",-1.3099023103713991,-29.848346710205078,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, -1.9327824594371628e-17]","[-0.18445421162056902, -0.0052014642713085184]","[-0.40826302766799927, -41.48647689819336]"
State,NJ;*,CO2 (kt),0.778044498,1.0,Correlation,Compound Shape,0.778044498,275,0,"[-0.4995549332959128, 0.13928211855073355]","[0.005775173367311393, 3.2689380589583712e-18]","[-0.020358827291689117, -0.00021117889203816387]","[-2.3988959789276123, -31.510208129882812]",-2.3988959789276123,-31.51020812988281,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, -3.092445440007165e-17]","[-0.18445421162056858, -0.005201464271307649]","[-0.40826302766799927, -41.48647689819336]"
Producer Type,Utility Sector Cogen;*,CO2 (kt),0.897085111,1.0,Correlation,Compound Shape,0.897085111,276,0,"[-0.49955493329589995, 0.1392821185507791]","[0.005775173367311394, 2.535476834607407e-18]","[-0.02035882729168911, -0.00021117889203816338]","[0.3715253472328186, -29.54754638671875]",0.3715253472328186,-29.54754638671875,"[-67.05302548115594, 132.23227396337887]","[-0.004250204060076978, -2.834759741118357e-17]","[-0.18445421162056863, -0.005201464271308084]","[-2.211010456085205, -34.892669677734375]"
Producer Type,Commercial Cogen;*,CO2 (kt),0.656332756,1.0,Correlation,Compound Shape,0.656332756,277,0,"[-0.49955493329589395, 0.13928211855080097]","[0.005775173367311405, 1.802017490890342e-18]","[-0.020358827291689117, -0.0002111788920381597]","[0.3920747935771942, -30.573719024658203]",0.3920747935771942,-30.573719024658203,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076981, -3.221314245014022e-17]","[-0.18445421162056913, -0.005201464271307214]","[4.816275119781494, -34.42573928833008]"
State,IN;*,CO2 (kt),0.9468282379999999,1.0,Correlation,Compound Shape,0.9468282379999999,278,0,"[-0.4995549332959066, 0.13928211855075573]","[0.005775173367311395, 2.5354720189311802e-18]","[-0.020358827291689117, -0.0002111788920381588]","[-1.4044197797775269, -28.82819938659668]",-1.4044197797775269,-28.82819938659668,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, -3.350156684982154e-17]","[-0.18445421162056874, -0.005201464271307649]","[-2.211010456085205, -34.892669677734375]"
State,NC;*,CO2 (kt),0.9463114109999999,1.0,Correlation,Compound Shape,0.9463114109999999,279,0,"[-0.49955493329591444, 0.13928211855072778]","[0.005775173367311395, 1.8020135357362407e-18]","[-0.02035882729168912, -0.00021117889203816132]","[-1.9450709819793701, -29.095487594604492]",-1.94507098197937,-29.09548759460449,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, -1.546232825723841e-17]","[-0.18445421162056877, -0.005201464271309388]","[-2.211010456085205, -34.892669677734375]"
State,MD;*,CO2 (kt),0.592043246,1.0,Correlation,Compound Shape,0.592043246,280,0,"[-0.49955493329589795, 0.13928211855078704]","[0.005775173367311392, 3.021998329355588e-18]","[-0.020358827291689124, -0.0002111788920381595]","[-2.5715386867523193, -28.44512939453125]",-2.57153868675232,-28.44512939453125,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, -3.479007927679879e-17]","[-0.18445421162056885, -0.0052014642713085184]","[4.816275119781494, -34.42573928833008]"
State,SD;*,CO2 (kt),0.729369618,1.0,Correlation,Compound Shape,0.729369618,281,0,"[-0.49955493329595724, 0.1392821185505737]","[0.005775173367311398, -3.3745347234305635e-18]","[-0.020358827291689117, -0.00021117889203815853]","[-1.9183989763259888, -32.101470947265625]",-1.9183989763259888,-32.101470947265625,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, 4.400808574822233e-18]","[-0.18445421162056905, -0.0052014642713085184]","[3.5726399421691895, -36.764827728271484]"
State,PA;*,CO2 (kt),0.830274508,1.0,Correlation,Compound Shape,0.830274508,282,0,"[-0.4995549332958757, 0.13928211855086678]","[0.005775173367311397, 4.3564069507840865e-18]","[-0.02035882729168912, -0.00021117889203816053]","[0.7104237675666809, -31.797239303588867]",0.7104237675666809,-31.79723930358887,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, 1.6136231445736016e-17]","[-0.18445421162056908, -0.0052014642713085184]","[-0.2457990050315857, -36.74673843383789]"
State,MI;*,CO2 (kt),0.668186487,1.0,Correlation,Compound Shape,0.668186487,283,0,"[-0.4995549332958911, 0.1392821185508112]","[0.005775173367311404, -7.97691412589728e-19]","[-0.02035882729168912, -0.00021117889203816143]","[-1.6218483448028564, -31.997934341430664]",-1.6218483448028564,-31.997934341430664,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076982, -4.400757536784652e-18]","[-0.184454211620569, -0.005201464271308084]","[1.905226707458496, -39.106109619140625]"
State,GA;*,CO2 (kt),0.891888303,1.0,Correlation,Compound Shape,0.891888303,284,0,"[-0.49955493329587797, 0.1392821185508588]","[0.005775173367311399, -2.7302337244839416e-18]","[-0.020358827291689117, -0.00021117889203816037]","[-2.913574695587158, -29.350982666015625]",-2.913574695587158,-29.350982666015625,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 4.400808738315629e-18]","[-0.18445421162056883, -0.005201464271307214]","[-1.5365835428237915, -38.01927947998047]"
State,HI;*,CO2 (kt),0.8376440070000001,1.0,Correlation,Compound Shape,0.8376440070000001,285,0,"[-0.49955493329608897, 0.1392821185500998]","[0.005775173367311402, 2.4236013375695468e-18]","[-0.020358827291689117, -0.00021117889203816153]","[0.599263608455658, -32.4672737121582]",0.599263608455658,-32.467273712158196,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 7.33466404400679e-18]","[-0.18445421162056894, -0.005201464271308084]","[3.623122453689575, -39.11069107055664]"
State,VA;*,CO2 (kt),0.8697660979999999,1.0,Correlation,Compound Shape,0.8697660979999999,286,0,"[-0.4995549332958704, 0.13928211855088565]","[0.0057751733673113955, 4.909263437055371e-19]","[-0.02035882729168912, -0.00021117889203816156]","[-3.1229634284973145, -31.724641799926758]",-3.1229634284973145,-31.72464179992676,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 5.8677367553851075e-18]","[-0.18445421162056871, -0.005201464271307649]","[1.9801726341247559, -35.882816314697266]"
State,TX;*,CO2 (kt),0.823480368,1.0,Correlation,Compound Shape,0.823480368,287,0,"[-0.49955493329589895, 0.13928211855078326]","[0.0057751733673113955, 4.911532854655272e-19]","[-0.02035882729168912, -0.00021117889203816004]","[-2.045116662979126, -30.9550838470459]",-2.045116662979126,-30.9550838470459,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 1.6136230693306698e-17]","[-0.18445421162056877, -0.005201464271308084]","[1.592581868171692, -38.24929428100586]"
Energy Source,Coal;*,CO2 (kt),0.915164764,1.0,Correlation,Compound Shape,0.915164764,288,0,"[-0.49955493329590533, 0.13928211855076023]","[0.005775173367311399, -3.3746936985742267e-18]","[-0.02035882729168911, -0.00021117889203816053]","[0.20683738589286804, -32.0338134765625]",0.20683738589286804,-32.0338134765625,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 2.6404724843667112e-17]","[-0.1844542116205688, -0.005201464271308084]","[2.518191337585449, -38.07366180419922]"
State,SC;*,CO2 (kt),0.927588124,1.0,Correlation,Compound Shape,0.927588124,289,0,"[-0.49955493329589906, 0.13928211855078304]","[0.005775173367311397, 4.910906278082535e-19]","[-0.020358827291689117, -0.00021117889203815766]","[1.4469630718231201, -31.071847915649414]",1.44696307182312,-31.07184791564941,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, -2.9635948916872574e-17]","[-0.18445421162056894, -0.005201464271307649]","[2.1585652828216553, -38.35920333862305]"
State,NM;*,CO2 (kt),0.8013756540000001,1.0,Correlation,Compound Shape,0.8013756540000001,290,0,"[-0.49955493329581996, 0.139282118551067]","[0.005775173367311393, -2.7302186055193587e-18]","[-0.020358827291689127, -0.0002111788920381593]","[-0.3831745386123657, -31.664505004882812]",-0.3831745386123657,-31.66450500488281,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 1.1735448195039802e-17]","[-0.18445421162056885, -0.0052014642713085184]","[1.0234687328338623, -39.97709655761719]"
State,OR;*,CO2 (kt),0.671883314,1.0,Correlation,Compound Shape,0.671883314,291,0,"[-0.4995549332958961, 0.13928211855079325]","[0.0057751733673113955, -1.4417206602016747e-18]","[-0.020358827291689117, -0.00021117889203816045]","[-0.8039764165878296, -28.692094802856445]",-0.8039764165878296,-28.692094802856445,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 1.4669303672384335e-17]","[-0.18445421162056871, -0.005201464271308084]","[1.6167829036712646, -37.074119567871094]"
State,CO;*,CO2 (kt),0.8554187790000001,1.0,Correlation,Compound Shape,0.8554187790000001,292,0,"[-0.4995549332959169, 0.13928211855071912]","[0.005775173367311393, -1.4417744674054825e-18]","[-0.02035882729168912, -0.00021117889203816]","[0.7431334853172302, -29.80536651611328]",0.7431334853172302,-29.80536651611328,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 2.3470869852279475e-17]","[-0.18445421162056883, -0.0052014642713085184]","[2.4829394817352295, -36.90562057495117]"
State,IA;*,CO2 (kt),0.838397306,1.0,Correlation,Compound Shape,0.838397306,293,0,"[-0.4995549332958967, 0.13928211855079126]","[0.0057751733673113955, 1.77971400369818e-18]","[-0.02035882729168911, -0.0002111788920381617]","[0.7492863535881042, -30.31821060180664]",0.7492863535881042,-30.31821060180664,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 1.3202375654576233e-17]","[-0.18445421162056885, -0.005201464271307649]","[0.7271884679794312, -37.08203887939453]"
State,AL;*,CO2 (kt),0.966443939,1.0,Correlation,Compound Shape,0.966443939,294,0,"[-0.4995549332959152, 0.13928211855072511]","[0.005775173367311397, -2.7303235911472825e-18]","[-0.020358827291689117, -0.0002111788920381614]","[-1.024225115776062, -31.44378662109375]",-1.024225115776062,-31.44378662109375,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 4.4008087455941006e-18]","[-0.18445421162056894, -0.005201464271308084]","[2.6583850383758545, -34.95942306518555]"
State,KS;*,CO2 (kt),0.930345185,1.0,Correlation,Compound Shape,0.930345185,295,0,"[-0.49955493329587003, 0.13928211855088726]","[0.005775173367311399, 6.2894658051520774e-18]","[-0.02035882729168912, -0.00021117889203815945]","[-4.238003253936768, -31.213804244995117]",-4.2380032539367685,-31.21380424499512,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 8.80159196796289e-18]","[-0.18445421162056888, -0.005201464271307649]","[0.5361509323120117, -35.969703674316406]"
State,KY;*,CO2 (kt),0.889162893,1.0,Correlation,Compound Shape,0.889162893,296,0,"[-0.4995549332958958, 0.13928211855079406]","[0.005775173367311395, 3.068142612584144e-18]","[-0.020358827291689124, -0.00021117889203816424]","[1.3153133392333984, -32.69055938720703]",1.3153133392333984,-32.69055938720703,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 1.7603158770321356e-17]","[-0.18445421162056908, -0.005201464271307214]","[-0.6451703906059265, -38.340858459472656]"
State,FL;*,CO2 (kt),0.954473232,1.0,Correlation,Compound Shape,0.954473232,297,0,"[-0.49955493329593786, 0.13928211855064399]","[0.005775173367311399, -7.973571441584476e-19]","[-0.020358827291689124, -0.0002111788920381592]","[-0.2594381868839264, -32.11636734008789]",-0.2594381868839264,-32.11636734008789,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, 1.3202375627187794e-17]","[-0.18445421162056905, -0.0052014642713085184]","[2.4215898513793945, -35.64872741699219]"
State,IL;*,CO2 (kt),0.844153156,1.0,Correlation,Compound Shape,0.844153156,298,0,"[-0.4995549332960928, 0.13928211855008596]","[0.0057751733673113955, 5.645218342507452e-18]","[-0.020358827291689117, -0.000211178892038157]","[-1.4255385398864746, -30.941530227661133]",-1.4255385398864746,-30.94153022766113,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 1.7603158311408365e-17]","[-0.1844542116205691, -0.005201464271308084]","[2.5635952949523926, -37.52626419067383]"
State,WI;*,CO2 (kt),0.90442036,1.0,Correlation,Compound Shape,0.90442036,299,0,"[-0.4995549332959016, 0.139282118550774]","[0.005775173367311393, -1.441663527605525e-18]","[-0.020358827291689117, -0.00021117889203815937]","[-0.4149240553379059, -28.90447425842285]",-0.4149240553379059,-28.90447425842285,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 1.0268519573312105e-17]","[-0.18445421162056883, -0.005201464271307214]","[1.97898530960083, -37.85209655761719]"
Year,-1,SO2 kt,0.9487649140000001,1.0,Trend,Shape,0.9487649140000001,331,0,"[-0.4995549332958906, 0.13928211855081307]","[0.0057751733673114, 1.779391964643847e-18]","[-0.020358827291689124, -0.00021117889203816313]","[1.8776254653930664, -30.41987419128418]",1.8776254653930664,-30.41987419128418,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 1.9070085968424652e-17]","[-0.18445421162056883, -0.005201464271308084]","[2.816000461578369, -38.63426208496094]"
State,OH,SO2 kt,0.997927068,1.0,Top1,Point,0.997927068,375,0,"[-0.49955493329582346, 0.13928211855105438]","[0.005775173367311394, 1.779562163897131e-18]","[-0.02035882729168912, -0.00021117889203815874]","[-0.3647224009037018, -30.211339950561523]",-0.3647224009037018,-30.211339950561523,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 5.867736473485373e-18]","[-0.18445421162056896, -0.005201464271308084]","[2.076244592666626, -36.78364181518555]"
Producer Type,Electric Utility,SO2 kt,1.0,1.0,Top1,Point,1.0,380,0,"[-0.49955493329588707, 0.1392821185508255]","[0.005775173367311394, -1.5329512511210978e-19]","[-0.020358827291689117, -0.00021117889203816067]","[0.25063449144363403, -33.1402702331543]",0.25063449144363403,-33.140270233154304,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, 2.9338580439757725e-17]","[-0.18445421162056874, -0.005201464271307649]","[3.984992027282715, -39.81268310546875]"
Energy Source,Coal,SO2 kt,1.0,1.0,Top1,Point,1.0,398,0,"[-0.4995549332959056, 0.13928211855075925]","[0.005775173367311401, -7.975712177146443e-19]","[-0.02035882729168912, -0.00021117889203816256]","[0.0375397652387619, -31.031503677368164]",0.0375397652387619,-31.031503677368164,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 2.9338813001285022e-18]","[-0.1844542116205691, -0.005201464271308084]","[1.4954257011413574, -39.55910110473633]"
Year,2009,SO2 kt,1.0,1.0,Change Point,Shape,1.0,430,0,"[-0.49955493329586864, 0.13928211855089176]","[0.005775173367311396, 1.1353197078717165e-18]","[-0.020358827291689127, -0.00021117889203815915]","[0.7728586792945862, -33.174381256103516]",0.7728586792945862,-33.17438125610352,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 4.400808833837803e-18]","[-0.1844542116205688, -0.0052014642713085184]","[0.9638465046882629, -38.64642333984375]"
Year,1990,SO2 kt,0.908014565,1.0,Outlier,Shape,0.908014565,480,0,"[-0.4995549332959932, 0.13928211855044417]","[0.005775173367311399, -5.951512951291848e-18]","[-0.020358827291689117, -0.0002111788920381594]","[-0.9091745615005493, -31.98611068725586]",-0.9091745615005492,-31.98611068725586,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 1.7603158926759906e-17]","[-0.18445421162056894, -0.005201464271307649]","[0.5690680742263794, -39.21242904663086]"
Producer Type,Electric Utility,SO2 kt,0.8234140390000001,1.0,Attribution,Point,0.8234140390000001,530,0,"[-0.49955493329588424, 0.139282118550836]","[0.0057751733673114, 8.866510543825326e-18]","[-0.020358827291689113, -0.00021117889203815468]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.00425020406007698, 8.801591739098326e-18]","[-0.18445421162056908, -0.005201464271308084]","[0.543272078037262, -38.413543701171875]"
Year,1990,SO2 kt,0.070833532,1.0,Attribution,Point,0.070833532,545,0,"[-0.49955493329590206, 0.13928211855077194]","[0.0057751733673113955, -7.976041114252589e-19]","[-0.020358827291689117, -0.00021117889203815877]","[-1.5251951217651367, -29.39975357055664]",-1.5251951217651367,-29.39975357055664,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 2.3470869662363308e-17]","[-0.18445421162056871, -0.005201464271308084]","[1.1547515392303467, -37.942893981933594]"
Energy Source,Coal,SO2 kt,0.915794425,1.0,Attribution,Point,0.915794425,547,0,"[-0.49955493329589246, 0.13928211855080663]","[0.005775173367311396, -4.018963916386269e-18]","[-0.020358827291689113, -0.0002111788920381544]","[-1.3100957870483398, -32.23432159423828]",-1.3100957870483398,-32.23432159423828,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769725, 1.3202375956549339e-17]","[-0.18445421162056888, -0.005201464271307649]","[-0.7982259392738342, -37.23471450805664]"
State,OH,SO2 kt,0.096507564,1.0,Attribution,Point,0.096507564,548,0,"[-0.49955493329588485, 0.13928211855083406]","[0.005775173367311395, 4.90922956624012e-19]","[-0.020358827291689127, -0.00021117889203815885]","[-2.3882105350494385, -29.042062759399414]",-2.3882105350494385,-29.04206275939941,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 8.801592677273292e-18]","[-0.18445421162056888, -0.005201464271307214]","[0.7092254757881165, -35.391483306884766]"
State,UT;*,SO2 kt,0.647952375,1.0,Correlation,Compound Shape,0.647952375,549,0,"[-0.49955493329587736, 0.13928211855086062]","[0.005775173367311396, -1.532733651931766e-19]","[-0.020358827291689127, -0.00021117889203815815]","[-3.1659226417541504, -29.872528076171875]",-3.1659226417541504,-29.872528076171875,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076974, 4.400809321868448e-18]","[-0.18445421162056888, -0.005201464271307649]","[3.026951789855957, -39.11723709106445]"
State,WI;*,SO2 kt,0.662183671,1.0,Correlation,Compound Shape,0.662183671,550,0,"[-0.49955493329582945, 0.13928211855103304]","[0.0057751733673114015, 4.911590196209497e-19]","[-0.020358827291689113, -0.00021117889203816327]","[-3.5018808841705322, -29.000389099121094]",-3.501880884170532,-29.00038909912109,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 2.9338815570922026e-18]","[-0.184454211620569, -0.0052014642713085184]","[3.9926695823669434, -38.12409591674805]"
