breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
date,-1,0.995401155,0.021791755,cross measure correlation,compound,0.021691538,cases;deaths,17,116769,"[0.006251572840357257, -0.002965085080496696]","[-0.002838338951070505, 0.0020632561382779124]","[0.0025250384996545125, 0.0005619746615180592]","[3.7014873027801514, 8.736004829406738]",3.7014873027801514,8.736004829406738,"[10.817714462013727, 38.337215619488575]","[-0.002839628451185431, -0.00018109941180192868]","[2.629064245895193, 1.5440696356921988]","[12.873395919799805, -6.775641441345215]"
date,-1,0.954385995,0.021791755,trend,shape,0.020797745,cases,62,116769,"[-0.007925440548190799, 0.002723397005366681]","[-0.0028383389510705116, 0.002063256138277906]","[0.002525038499654509, 0.0005619746615180596]","[3.7014873027801514, 8.736004829406738]",3.7014873027801514,8.736004829406738,"[10.817714461532526, 38.33721561968879]","[-0.002839628451185458, -0.00018109941180195958]","[2.6290642458951976, 1.544069635692198]","[12.890420913696289, -6.259953498840332]"
date,2020-06-12T00:00:00.000000000,1.0,0.021791755,change point,shape,0.021791755,cases,112,116769,"[0.00630609045720294, -0.0029640537237080214]","[-0.0028383389510705007, 0.0020632561382779107]","[0.0025250384996545095, 0.0005619746615180579]","[3.3769850730895996, 8.874350547790527]",3.3769850730895996,8.874350547790527,"[10.817714461350976, 38.33721561976425]","[-0.0028396284511854678, -0.00018109941180194855]","[2.629064245895195, 1.5440696356921972]","[12.657559394836426, -6.382433891296387]"
date,2020-07-31T00:00:00.000000000,0.979814832,0.021791755,outlier,shape,0.0213518839999999,cases,162,116769,"[-0.007924047790169622, 0.0027221577152909326]","[-0.0028383389510705085, 0.0020632561382779124]","[0.0025250384996545095, 0.0005619746615180583]","[3.3769850730895996, 8.874350547790527]",3.3769850730895996,8.874350547790527,"[-24.429451998700927, -59.20184248340573]","[-0.0028396284511854573, -0.00018109941180193944]","[2.629064245895189, 1.5440696356921975]","[12.649080276489258, -6.640445709228516]"
county,-1,1.0,0.021791755,clustering,compound shape,0.019677629,cases;deaths,307,116769,"[0.006251556697878153, -0.002965085345767483]","[-0.0028383389510705085, 0.0020632561382779124]","[0.0025250384996545095, 0.000561974661518059]","[3.3769850730895996, 8.874350547790527]",3.3769850730895996,8.874350547790527,"[-24.429451851813315, -59.20184252754799]","[-0.0028396284511854578, -0.00018109941180196733]","[2.6290642458951914, 1.5440696356921972]","[13.085827827453613, -6.661722660064697]"
county,Jefferson,0.999927656,0.021791755,top1,point,0.0217901779999999,cases,366,116769,"[-0.007924047768796873, 0.0027221576962764373]","[-0.0028383389510705077, 0.0020632561382779137]","[0.0025250384996545108, 0.0005619746615180592]","[3.3769850730895996, 8.874350547790527]",3.3769850730895996,8.874350547790527,"[-24.42945201741176, -59.20184247778273]","[-0.0028396284511854383, -0.00018109941180194115]","[2.629064245895191, 1.5440696356921984]","[13.09053897857666, -6.38798189163208]"
date,-1,0.992711115,0.032525007,cross measure correlation,compound,0.032287936,cases;deaths,19,116803,"[-0.02343300900559141, 0.02620001134182056]","[0.002641092431989035, 0.02491182440989051]","[0.002525038499654511, 0.0005619746615180603]","[7.530160903930664, 20.461166381835938]",7.530160903930664,20.461166381835938,"[-88.82953148003635, -0.24439600112038534]","[-0.0031005647627292293, -0.008123909260017268]","[2.629064245895193, 1.5440696356921972]","[4.486431121826172, 16.434768676757812]"
county,-1,0.733700767,0.032525007,cross measure correlation,compound,0.0238636229999999,cases;deaths,37,116803,"[-0.023433022956507305, 0.02619998210022404]","[0.0026410924319890377, 0.024911824409890513]","[0.0025250384996545103, 0.0005619746615180599]","[6.7846245765686035, 20.208667755126953]",6.7846245765686035,20.208667755126953,"[51.755199588800885, 21.872185745690377]","[-0.0031005647627292145, -0.008123909260017216]","[2.629064245895193, 1.5440696356921968]","[4.746179580688477, 15.662016868591309]"
date,-1,0.98914848,0.032525007,trend,shape,0.032172061,cases,85,116803,"[-0.023433009002419652, 0.026200011348468662]","[0.0026410924319890403, 0.024911824409890506]","[0.0025250384996545103, 0.0005619746615180592]","[6.926056385040283, 20.468984603881836]",6.926056385040283,20.468984603881836,"[-21.11863457186939, -84.59437634770737]","[-0.0031005647627292163, -0.008123909260017216]","[2.6290642458951927, 1.5440696356921977]","[4.894982814788818, 15.973081588745117]"
date,2020-06-11T00:00:00.000000000,1.0,0.032525007,change point,shape,0.032525007,cases,135,116803,"[-0.0234328600180541, 0.02620032361799266]","[0.002641092431989033, 0.024911824409890492]","[0.0025250384996545108, 0.0005619746615180596]","[7.553224563598633, 20.175201416015625]",7.553224563598633,20.175201416015625,"[9.646699033722953, -80.77669248218386]","[-0.0031005647627292206, -0.00812390926001723]","[2.629064245895191, 1.544069635692197]","[4.772215843200684, 16.34134292602539]"
date,2020-07-31T00:00:00.000000000,0.969632388,0.032525007,outlier,shape,0.0315373,cases,185,116803,"[-0.023433008998361784, 0.026200011356974133]","[0.0026410924319890425, 0.024911824409890513]","[0.0025250384996545108, 0.0005619746615180586]","[7.494393348693848, 19.906709671020508]",7.494393348693848,19.906709671020508,"[51.7551986012076, 21.872187911442417]","[-0.003100564762729219, -0.008123909260017251]","[2.6290642458951927, 1.5440696356921975]","[4.129326820373535, 15.727566719055176]"
county,-1,0.6352307229999999,0.032525007,clustering,compound shape,0.023015195,cases;deaths,323,116803,"[-0.023433008998465198, 0.02620001135675737]","[0.002641092431989054, 0.024911824409890516]","[0.0025250384996545095, 0.0005619746615180592]","[7.137983798980713, 19.773115158081055]",7.137983798980713,19.773115158081055,"[9.646699055303348, -80.77669247079758]","[-0.003100564762729223, -0.00812390926001726]","[2.629064245895191, 1.5440696356921966]","[3.9922564029693604, 16.041154861450195]"
date,-1,1.0,0.032525007,clustering,compound shape,0.032525007,cases;deaths,329,116803,"[-0.023416315744732897, 0.026234923068075518]","[0.0026410924319890386, 0.024911824409890523]","[0.002525038499654508, 0.0005619746615180588]","[6.90940523147583, 19.93296241760254]",6.90940523147583,19.93296241760254,"[-21.11863454990805, -84.59437634956666]","[-0.0031005647627292176, -0.00812390926001723]","[2.629064245895195, 1.544069635692198]","[4.168139457702637, 16.358375549316406]"
county,Mecklenburg,1.0,0.032525007,top1,point,0.032525007,cases,388,116803,"[-0.023432860018474777, 0.026200323617110947]","[0.0026410924319890563, 0.024911824409890523]","[0.002525038499654511, 0.0005619746615180588]","[7.150471210479736, 20.628847122192383]",7.150471210479736,20.628847122192383,"[-21.11863457200071, -84.59437634769631]","[-0.0031005647627292184, -0.008123909260017232]","[2.629064245895197, 1.544069635692198]","[4.410014629364014, 15.63788890838623]"
date,-1,0.940822791,0.028638002,cross measure correlation,compound,0.026943285,cases;deaths,21,116806,"[-0.03653540067028423, 0.011607398225486669]","[-0.00186976234751524, 0.011784725747122837]","[0.0025250384996545103, 0.0005619746615180599]","[13.817154884338379, 3.3367371559143066]",13.817154884338379,3.3367371559143066,"[-41.26912650790269, -74.05916752592533]","[-0.003120130302290753, 0.007371443672005147]","[2.6290642458951914, 1.5440696356921977]","[-8.947306632995605, -10.680930137634277]"
county,-1,0.803802158,0.028638002,cross measure correlation,compound,0.023019288,cases;deaths,49,116806,"[-0.036535400670285746, 0.011607398224851784]","[-0.001869762347515235, 0.011784725747122856]","[0.0025250384996545086, 0.0005619746615180594]","[14.011582374572754, 4.136840343475342]",14.011582374572754,4.136840343475342,"[-41.26912650790269, -74.05916752592533]","[-0.0031201303022907454, 0.007371443672005146]","[2.6290642458951927, 1.544069635692197]","[-8.887760162353516, -11.074356079101562]"
date,-1,0.958251482,0.028638002,trend,shape,0.0274424079999999,cases,88,116806,"[-0.036535400670634315, 0.011607398078593028]","[-0.0018697623475152332, 0.011784725747122849]","[0.0025250384996545095, 0.0005619746615180586]","[14.292994499206543, 3.68937349319458]",14.292994499206543,3.68937349319458,"[-41.269126507877715, -74.05916752593423]","[-0.003120130302290743, 0.007371443672005161]","[2.6290642458951914, 1.5440696356921972]","[-8.105703353881836, -10.912776947021484]"
date,2020-07-10T00:00:00.000000000,1.0,0.028638002,change point,shape,0.028638002,cases,138,116806,"[-0.036535400665059524, 0.011607400417732122]","[-0.0018697623475152443, 0.011784725747122837]","[0.0025250384996545095, 0.0005619746615180588]","[13.690794944763184, 4.098757743835449]",13.690794944763184,4.098757743835449,"[-41.26912650787772, -74.05916752593427]","[-0.003120130302290753, 0.007371443672005141]","[2.629064245895197, 1.5440696356921988]","[-8.754793167114258, -10.437747955322266]"
date,2020-07-31T00:00:00.000000000,0.979061031,0.028638002,outlier,shape,0.028038352,cases,188,116806,"[-0.03653540067067091, 0.011607398063240676]","[-0.0018697623475152328, 0.011784725747122856]","[0.0025250384996545108, 0.0005619746615180599]","[14.234526634216309, 3.9670889377593994]",14.234526634216309,3.9670889377593994,"[-41.269126507902, -74.0591675259256]","[-0.003120130302290743, 0.007371443672005146]","[2.629064245895195, 1.544069635692198]","[-8.287164688110352, -11.163527488708496]"
county,-1,1.0,0.028638002,clustering,compound shape,0.026385575,cases;deaths,344,116806,"[-0.03653540066490328, 0.011607400483288016]","[-0.0018697623475152404, 0.011784725747122863]","[0.0025250384996545108, 0.0005619746615180594]","[13.537349700927734, 3.839470386505127]",13.537349700927734,3.839470386505127,"[-41.26912650787772, -74.05916752593427]","[-0.0031201303022907394, 0.007371443672005172]","[2.629064245895193, 1.5440696356921977]","[-8.149565696716309, -10.60719108581543]"
date,-1,1.0,0.028638002,clustering,compound shape,0.028638002,cases;deaths,348,116806,"[-0.03653540067029919, 0.011607398219213914]","[-0.0018697623475152463, 0.011784725747122827]","[0.0025250384996545086, 0.0005619746615180588]","[14.200748443603516, 3.415738821029663]",14.200748443603516,3.415738821029663,"[-41.26912650790269, -74.05916752592533]","[-0.003120130302290743, 0.007371443672005147]","[2.6290642458951945, 1.5440696356921977]","[-8.443258285522461, -10.416278839111328]"
county,Franklin,1.0,0.028638002,top1,point,0.028638002,cases,378,116806,"[-0.036535400665091235, 0.01160740040441831]","[-0.0018697623475152293, 0.01178472574712284]","[0.002525038499654511, 0.0005619746615180594]","[13.604658126831055, 3.5399813652038574]",13.604658126831055,3.5399813652038574,"[-41.26912650787772, -74.05916752593427]","[-0.0031201303022907368, 0.00737144367200517]","[2.629064245895195, 1.5440696356921972]","[-8.61323356628418, -11.247523307800293]"
date,-1,0.846111249,0.028270096,cross measure correlation,compound,0.023919646,cases;deaths,22,116793,"[0.01707222905594469, 0.03535560560766731]","[-0.004428381033326312, -0.003657790445828773]","[0.0025250384996545095, 0.0005619746615180588]","[-6.08583927154541, 12.974306106567383]",-6.08583927154541,12.974306106567383,"[-78.62947099248765, 25.74087395391378]","[-0.0031005647627292124, -0.008123909260017402]","[2.629064245895195, 1.544069635692198]","[-0.9102601408958435, -22.349790573120117]"
county,-1,0.939626624,0.028270096,cross measure correlation,compound,0.026563335,cases;deaths,48,116793,"[0.01707239988183274, 0.035355493102974485]","[-0.004428381033326321, -0.003657790445828776]","[0.002525038499654511, 0.0005619746615180601]","[-5.739886283874512, 13.630335807800293]",-5.739886283874512,13.630335807800293,"[-78.62947099391272, 25.740873951086655]","[-0.003100564762729218, -0.008123909260017452]","[2.629064245895195, 1.544069635692198]","[-0.5339822769165039, -22.87974739074707]"
date,-1,0.982403689,0.028270096,trend,shape,0.027772647,cases,75,116793,"[0.01707222905597886, 0.03535560560764477]","[-0.004428381033326317, -0.003657790445828779]","[0.002525038499654509, 0.0005619746615180592]","[-5.375774383544922, 13.209372520446777]",-5.375774383544922,13.209372520446777,"[-78.62947099255722, 25.740873953775683]","[-0.00310056476272921, -0.008123909260017435]","[2.629064245895195, 1.544069635692198]","[-0.4064655900001526, -21.9869441986084]"
date,2020-06-06T00:00:00.000000000,1.0,0.028270096,change point,shape,0.028270096,cases,125,116793,"[0.017072400340041944, 0.035355492801197055]","[-0.004428381033326315, -0.003657790445828785]","[0.002525038499654509, 0.000561974661518059]","[-6.03580904006958, 13.530007362365723]",-6.03580904006958,13.530007362365723,"[-78.629470993914, 25.74087395108414]","[-0.003100564762729223, -0.008123909260017452]","[2.6290642458951874, 1.5440696356921966]","[-0.8366898894309998, -22.68231201171875]"
date,2020-07-31T00:00:00.000000000,0.97722547,0.028270096,outlier,shape,0.0276262579999999,cases,175,116793,"[0.01707222905707859, 0.03535560560692051]","[-0.00442838103332632, -0.0036577904458287773]","[0.0025250384996545108, 0.0005619746615180596]","[-5.804657936096191, 12.831686019897461]",-5.804657936096191,12.831686019897461,"[-78.62947099391275, 25.740873951086563]","[-0.0031005647627292176, -0.008123909260017435]","[2.629064245895193, 1.5440696356921972]","[-0.7511095404624939, -22.03218650817871]"
date,-1,0.597411025,0.028270096,clustering,compound shape,0.020493983,cases;deaths,309,116793,"[0.01707222905609501, 0.03535560560756831]","[-0.0044283810333263255, -0.0036577904458287803]","[0.0025250384996545125, 0.0005619746615180596]","[-6.164310455322266, 13.262410163879395]",-6.164310455322266,13.262410163879395,"[-78.62947099391275, 25.74087395108664]","[-0.0031005647627292098, -0.008123909260017404]","[2.629064245895195, 1.544069635692198]","[-0.1253153681755066, -22.17742156982422]"
county,-1,1.0,0.028270096,clustering,compound shape,0.027145717,cases;deaths,320,116793,"[0.01707240117832471, 0.03535549224910242]","[-0.0044283810333263125, -0.003657790445828779]","[0.002525038499654509, 0.0005619746615180586]","[-5.4655680656433105, 13.48124885559082]",-5.4655680656433105,13.48124885559082,"[-78.62947099391272, 25.740873951086645]","[-0.003100564762729228, -0.008123909260017463]","[2.629064245895197, 1.544069635692198]","[-0.212861567735672, -22.740461349487305]"
county,Hennepin,1.0,0.028270096,top1,point,0.028270096,cases,399,116793,"[0.017072400334937697, 0.03535549280455873]","[-0.004428381033326321, -0.003657790445828776]","[0.0025250384996545095, 0.000561974661518059]","[-5.506763458251953, 12.920836448669434]",-5.506763458251953,12.920836448669434,"[-78.62947099255702, 25.740873953776134]","[-0.0031005647627292275, -0.00812390926001749]","[2.6290642458951927, 1.5440696356921966]","[-0.05027259886264801, -22.470903396606445]"
date,-1,0.987551849,0.026585194,cross measure correlation,compound,0.026254258,cases;deaths,23,116794,"[0.03209770684287203, -0.006766269784909912]","[0.003203449940794664, 0.017473773530550383]","[0.051489688448429584, -0.003332949402622231]","[0.8986205458641052, -8.042316436767578]",0.8986205458641052,-8.042316436767578,"[9.25557809484449, 58.053572356268965]","[-0.0029330985986825765, -0.0013400883354813627]","[12.098494385654416, 97.58359754658169]","[-2.373873233795166, -9.54013442993164]"
date,-1,0.941995744,0.026585194,trend,shape,0.02504314,cases,76,116794,"[0.03209772870642696, -0.006766242182216278]","[0.0032034499407946645, 0.017473773530550376]","[0.05148968844842958, -0.003332949402622231]","[0.8986203074455261, -8.042316436767578]",0.8986203074455261,-8.042316436767578,"[-10.49747159889255, 59.832781903318164]","[-0.0029330985986826016, -0.0013400883354813824]","[12.098494385654405, 97.58359754658169]","[-2.373873233795166, -9.54013442993164]"
date,2020-06-24T00:00:00.000000000,1.0,0.026585194,change point,shape,0.026585194,cases,126,116794,"[0.03209737322538669, -0.006766690963479402]","[0.0032034499407946537, 0.01747377353055039]","[0.05148968844842957, -0.0033329494026222415]","[0.8986205458641052, -8.042316436767578]",0.8986205458641052,-8.042316436767578,"[-10.49747159889255, 59.832781903318164]","[-0.0029330985986825973, -0.0013400883354813796]","[12.098494385654421, 97.58359754658169]","[-2.373873233795166, -9.54013442993164]"
date,2020-07-31T00:00:00.000000000,0.986615636,0.026585194,outlier,shape,0.026229368,cases,176,116794,"[0.032098007908893736, -0.006765889680576961]","[0.0032034499407946593, 0.017473773530550386]","[0.051489688448429556, -0.0033329494026222415]","[0.8986206650733948, -8.042316436767578]",0.8986206650733948,-8.042316436767578,"[-10.497471598892547, 59.83278190331815]","[-0.0029330985986825873, -0.001340088335481377]","[12.098494385654421, 97.58359754658169]","[-2.373873233795166, -9.54013729095459]"
date,-1,0.732963948,0.026585194,clustering,compound shape,0.0212923,cases;deaths,321,116794,"[0.016855884720381426, -0.01849501975012587]","[0.003203449940794673, 0.01747377353055036]","[0.05148968844842958, -0.0033329494026222346]","[0.8986206650733948, -8.042316436767578]",0.8986206650733948,-8.042316436767578,"[-10.49747159889255, 59.832781903318164]","[-0.002933098598682601, -0.0013400883354814]","[12.098494385654435, 97.5835975465817]","[-2.373873233795166, -9.54013442993164]"
county,-1,0.960135979,0.079094418,cross measure correlation,compound,0.075941397,cases;deaths,25,116815,"[0.048239492338069595, -0.08937460456760724]","[0.024803873601173615, -0.005798045824354169]","[0.0025250384996545095, 0.0005619746615180579]","[3.2020466327667236, -18.848581314086914]",3.2020466327667236,-18.848581314086914,"[-29.34636416784984, 117.78091771631067]","[0.02262241625830288, 0.0006691594577213441]","[2.6290642458951914, 1.5440696356921975]","[-2.857741117477417, -14.937660217285156]"
date,-1,0.8909875490000001,0.079094418,cross measure correlation,compound,0.070472142,cases;deaths,29,116815,"[0.05983250767807558, -0.08387287404133156]","[0.02480387360117364, -0.005798045824354157]","[0.0025250384996545095, 0.000561974661518059]","[3.51004695892334, -19.35643768310547]",3.51004695892334,-19.35643768310547,"[-29.34605827692694, 117.78095428479922]","[0.022622416258302875, 0.0006691594577213252]","[2.6290642458951874, 1.5440696356921966]","[-2.30117130279541, -14.78137493133545]"
date,-1,0.950407,0.079094418,trend,shape,0.075171889,cases,97,116815,"[0.04699819446106161, -0.08986281862839336]","[0.024803873601173615, -0.005798045824354169]","[0.002525038499654511, 0.0005619746615180588]","[3.4722509384155273, -18.96959114074707]",3.4722509384155273,-18.96959114074707,"[-29.345995242943577, 117.78096182025125]","[0.02262241625830289, 0.0006691594577213551]","[2.629064245895197, 1.5440696356921977]","[-2.095433235168457, -15.028036117553711]"
date,2020-06-23T00:00:00.000000000,1.0,0.079094418,change point,shape,0.079094418,cases,147,116815,"[0.05964701621231012, -0.08397524776221817]","[0.02480387360117361, -0.005798045824354175]","[0.002525038499654511, 0.0005619746615180592]","[2.906951904296875, -18.89069938659668]",2.906951904296875,-18.89069938659668,"[-29.346086620959518, 117.78095089637605]","[0.022622416258302865, 0.0006691594577213156]","[2.629064245895195, 1.5440696356921977]","[-2.931537628173828, -15.295943260192871]"
date,2020-07-31T00:00:00.000000000,0.976509344,0.079094418,outlier,shape,0.077236439,cases,197,116815,"[0.053445921470649416, -0.0871213683427246]","[0.024803873601173622, -0.005798045824354157]","[0.002525038499654509, 0.0005619746615180588]","[2.7638821601867676, -19.431045532226562]",2.7638821601867676,-19.431045532226562,"[-29.345984706887258, 117.78096307978976]","[0.022622416258302868, 0.0006691594577213468]","[2.6290642458951927, 1.5440696356921975]","[-2.3379321098327637, -15.56440258026123]"
date,-1,0.709236505,0.079094418,clustering,compound shape,0.061112385,cases;deaths,326,116815,"[0.05971422115741086, -0.08393821460766498]","[0.024803873601173632, -0.005798045824354172]","[0.002525038499654511, 0.0005619746615180594]","[3.0487473011016846, -19.618093490600586]",3.0487473011016846,-19.618093490600586,"[-29.34631551833108, 117.78092353229276]","[0.022622416258302892, 0.0006691594577213142]","[2.629064245895191, 1.5440696356921975]","[-2.706258535385132, -15.546331405639648]"
county,-1,0.917995903,0.079094418,clustering,compound shape,0.072371231,cases;deaths,342,116815,"[0.0595860499749026, -0.08400878654893261]","[0.02480387360117361, -0.005798045824354143]","[0.0025250384996545095, 0.0005619746615180581]","[2.7180445194244385, -19.14210319519043]",2.7180445194244385,-19.14210319519043,"[-29.346389573397026, 117.78091467910477]","[0.022622416258302885, 0.000669159457721336]","[2.629064245895195, 1.5440696356921977]","[-2.067517042160034, -15.34926700592041]"
county,Harris,1.0,0.079094418,top1,point,0.079094418,cases,397,116815,"[0.059837710284135336, -0.08386999549998744]","[0.024803873601173594, -0.005798045824354178]","[0.0025250384996545103, 0.0005619746615180599]","[3.3012866973876953, -19.54595375061035]",3.3012866973876953,-19.54595375061035,"[-29.346343357581187, 117.7809202041518]","[0.02262241625830288, 0.0006691594577213605]","[2.6290642458951945, 1.5440696356921966]","[-2.6001107692718506, -14.747620582580566]"
county,-1,0.904162523,0.0428850209999999,cross measure correlation,compound,0.038775029,cases;deaths,26,116819,"[0.04477932372200942, 0.004499517835383658]","[0.02307502714515646, -0.009235020577368554]","[0.0025250384996545095, 0.0005619746615180588]","[10.512367248535156, -5.719239234924316]",10.512367248535156,-5.719239234924316,"[59.901097406027546, -65.25982454230773]","[0.022701678646915552, -0.00040327932358121725]","[2.629064245895193, 1.5440696356921972]","[12.374520301818848, 9.746431350708008]"
date,-1,0.953485062,0.0428850209999999,cross measure correlation,compound,0.040890227,cases;deaths,40,116819,"[0.04477932711462594, 0.004499538570017948]","[0.023075027145156468, -0.009235020577368561]","[0.0025250384996545108, 0.0005619746615180594]","[11.223140716552734, -5.81044864654541]",11.223140716552734,-5.81044864654541,"[59.90109740602522, -65.25982454231088]","[0.022701678646915528, -0.0004032793235812186]","[2.629064245895193, 1.5440696356921975]","[11.943977355957031, 10.417332649230957]"
date,-1,0.979420703,0.0428850209999999,trend,shape,0.0420024779999999,cases,80,116819,"[0.04477932366103209, 0.0044995174627094885]","[0.023075027145156485, -0.009235020577368545]","[0.0025250384996545095, 0.0005619746615180592]","[10.543288230895996, -5.417038917541504]",10.543288230895996,-5.417038917541504,"[59.90109740602361, -65.2598245423132]","[0.02270167864691549, -0.000403279323581186]","[2.629064245895191, 1.544069635692197]","[12.264347076416016, 10.353921890258789]"
date,2020-06-06T00:00:00.000000000,1.0,0.0428850209999999,change point,shape,0.0428850209999999,cases,144,116819,"[0.04477932665937987, 0.004499535787688685]","[0.023075027145156485, -0.009235020577368547]","[0.0025250384996545095, 0.0005619746615180599]","[10.68049144744873, -5.963226795196533]",10.68049144744873,-5.963226795196533,"[59.90109740603819, -65.25982454229289]","[0.02270167864691552, -0.0004032793235811737]","[2.629064245895195, 1.5440696356921977]","[11.765652656555176, 9.640799522399902]"
date,2020-07-31T00:00:00.000000000,0.97813927,0.0428850209999999,outlier,shape,0.041947524,cases,194,116819,"[0.04477932294515645, 0.004499513087506657]","[0.02307502714515647, -0.009235020577368561]","[0.0025250384996545086, 0.0005619746615180599]","[11.099655151367188, -5.272305965423584]",11.099655151367188,-5.272305965423584,"[59.90109740602317, -65.25982454231377]","[0.022701678646915528, -0.0004032793235812268]","[2.629064245895193, 1.544069635692197]","[12.443201065063477, 10.07646369934082]"
date,-1,1.0,0.0428850209999999,clustering,compound shape,0.0428850209999999,cases;deaths,334,116819,"[0.04477932370924153, 0.004499517757350262]","[0.02307502714515646, -0.009235020577368549]","[0.0025250384996545103, 0.0005619746615180583]","[10.785765647888184, -5.222794532775879]",10.785765647888184,-5.222794532775879,"[59.90109740602543, -65.25982454231065]","[0.02270167864691556, -0.00040327932358124176]","[2.629064245895195, 1.544069635692197]","[11.594073295593262, 9.91423225402832]"
county,-1,1.0,0.0428850209999999,clustering,compound shape,0.041434024,cases;deaths,338,116819,"[-0.014197964375318612, 0.0508495784904626]","[0.023075027145156475, -0.009235020577368547]","[0.0025250384996545108, 0.0005619746615180592]","[11.006400108337402, -5.988677978515625]",11.006400108337402,-5.988677978515625,"[59.90109740602189, -65.25982454231556]","[0.022701678646915534, -0.0004032793235812404]","[2.629064245895193, 1.544069635692198]","[12.087872505187988, 9.56452465057373]"
county,Fairfax,1.0,0.0428850209999999,top1,point,0.0428850209999999,cases,383,116819,"[-0.014144589857942463, 0.050871832808793684]","[0.023075027145156454, -0.009235020577368563]","[0.0025250384996545108, 0.0005619746615180586]","[11.287755012512207, -5.524676322937012]",11.287755012512207,-5.524676322937012,"[59.90109740602274, -65.25982454231435]","[0.022701678646915552, -0.00040327932358120636]","[2.629064245895195, 1.544069635692198]","[11.667603492736816, 10.233753204345703]"
date,-1,0.990189031,0.031090707,cross measure correlation,compound,0.030785677,cases;deaths,28,116814,"[0.031247306483066607, 0.01955537533862857]","[0.0017296470391688944, 0.02400916068273639]","[0.0025250384996545103, 0.0005619746615180588]","[17.70078468322754, -7.482806205749512]",17.70078468322754,-7.482806205749512,"[58.161656379591314, 4.540303713140703]","[-0.0032805964416858374, 0.009112570047668451]","[2.629064245895195, 1.5440696356921968]","[-19.378889083862305, -1.8380149602890015]"
county,-1,0.911769124,0.031090707,cross measure correlation,compound,0.028347547,cases;deaths,36,116814,"[0.0315595800372528, 0.01756312527082719]","[0.0017296470391688784, 0.024009160682736386]","[0.002525038499654509, 0.000561974661518059]","[17.851192474365234, -7.767315864562988]",17.851192474365234,-7.767315864562988,"[58.161656379591335, 4.54030371314067]","[-0.0032805964416858465, 0.009112570047668423]","[2.629064245895191, 1.5440696356921966]","[-18.725406646728516, -1.2679450511932373]"
date,-1,0.934647622,0.031090707,trend,shape,0.029058856,cases,96,116814,"[0.03155948300020081, 0.01756395317108569]","[0.0017296470391688894, 0.024009160682736404]","[0.002525038499654511, 0.0005619746615180586]","[17.143585205078125, -7.518882751464844]",17.143585205078125,-7.518882751464844,"[58.161656379591335, 4.54030371314067]","[-0.0032805964416858335, 0.009112570047668469]","[2.6290642458951927, 1.544069635692197]","[-18.620256423950195, -1.581489086151123]"
date,2020-07-01T00:00:00.000000000,1.0,0.031090707,change point,shape,0.031090707,cases,146,116814,"[0.03124730628409513, 0.01955537635497129]","[0.0017296470391688873, 0.024009160682736407]","[0.0025250384996545095, 0.000561974661518059]","[17.423242568969727, -7.382668972015381]",17.423242568969727,-7.382668972015381,"[58.16165642692739, 4.540303359007993]","[-0.0032805964416858474, 0.009112570047668437]","[2.629064245895197, 1.544069635692198]","[-19.016578674316406, -1.1246869564056396]"
date,2020-07-31T00:00:00.000000000,0.98512761,0.031090707,outlier,shape,0.030628314,cases,196,116814,"[0.031247306316791408, 0.019555376187959293]","[0.0017296470391688873, 0.024009160682736425]","[0.002525038499654512, 0.0005619746615180596]","[17.74999237060547, -8.049829483032227]",17.74999237060547,-8.049829483032227,"[58.161656379591285, 4.5403037131410064]","[-0.003280596441685834, 0.009112570047668453]","[2.629064245895197, 1.5440696356921977]","[-19.49014663696289, -1.5191316604614258]"
date,-1,0.774175295,0.031090707,clustering,compound shape,0.025286606,cases;deaths,313,116814,"[0.031161344402930738, 0.009378689458791457]","[0.0017296470391688888, 0.024009160682736425]","[0.0025250384996545077, 0.0005619746615180583]","[17.182130813598633, -8.087590217590332]",17.182130813598633,-8.087590217590332,"[58.16165637955688, 4.540303713398487]","[-0.0032805964416858418, 0.009112570047668453]","[2.629064245895195, 1.544069635692198]","[-19.33989715576172, -1.211682677268982]"
county,-1,1.0,0.031090707,clustering,compound shape,0.029633331,cases;deaths,316,116814,"[0.031161253271759587, 0.009378252472204557]","[0.0017296470391688795, 0.024009160682736404]","[0.002525038499654509, 0.000561974661518059]","[17.475088119506836, -8.19056510925293]",17.475088119506836,-8.19056510925293,"[58.161656379591335, 4.540303713140696]","[-0.0032805964416858426, 0.00911257004766845]","[2.629064245895191, 1.5440696356921977]","[-19.087982177734375, -1.984305500984192]"
county,Davidson,1.0,0.031090707,top1,point,0.031090707,cases,395,116814,"[0.03155953748973344, 0.01756348830652604]","[0.0017296470391688918, 0.024009160682736418]","[0.0025250384996545095, 0.000561974661518059]","[17.04732322692871, -7.825409412384033]",17.04732322692871,-7.825409412384033,"[58.16165073095975, 4.540345971762979]","[-0.0032805964416858405, 0.009112570047668451]","[2.629064245895197, 1.5440696356921984]","[-18.778352737426758, -1.8841055631637573]"
