sid,cid
27479,3554
27496,3554
27775,3554
27852,3554
28757,3554
28772,3554
28974,3554
29025,3554
29772,3554
29823,3554
30468,3554
30696,3554
32201,3554
32596,3554
34209,3554
34605,3554
36220,3554
36855,3554
38861,3554
39497,3554
41506,3554
42217,3554
44354,3554
45066,3554
47204,3554
48216,3554
50679,3554
51692,3554
0,3555
3,3555
65,3555
150,3555
402,3555
439,3555
694,3555
849,3555
1683,3555
1691,3555
1913,3555
2034,3555
2706,3555
2802,3555
3428,3555
3714,3555
5157,3555
5596,3555
7165,3555
7605,3555
9177,3555
9855,3555
11818,3555
12497,3555
14533,3555
16067,3555
17381,3555
18916,3555
20372,3555
23274,3555
23847,3555
26750,3555
27075,3555
27085,3555
27146,3555
27233,3555
27484,3555
27542,3555
27798,3555
27939,3555
28761,3555
28814,3555
28991,3555
29108,3555
29787,3555
29876,3555
30515,3555
30788,3555
32349,3555
33380,3555
34357,3555
35389,3555
36407,3555
38616,3555
39048,3555
41258,3555
41714,3555
43141,3555
44562,3555
45990,3555
47446,3555
50348,3555
50921,3555
53824,3555
0,3556
26,3556
65,3556
197,3556
402,3556
511,3556
694,3556
1000,3556
1683,3556
1721,3556
1913,3556
2423,3556
2706,3556
3009,3556
3428,3556
4402,3556
5237,3556
6593,3556
7245,3556
8602,3556
9281,3556
11528,3556
11922,3556
14170,3556
14576,3556
17023,3556
17424,3556
19872,3556
20292,3556
23275,3556
23767,3556
26751,3556
27075,3556
27111,3556
27146,3556
27396,3556
27484,3556
27588,3556
27798,3556
28407,3556
28761,3556
28819,3556
28991,3556
29497,3556
29787,3556
30220,3556
30515,3556
31476,3556
32376,3556
34048,3556
34384,3556
36057,3556
36445,3556
38617,3556
39086,3556
41259,3556
41757,3556
44097,3556
44605,3556
46946,3556
47498,3556
50349,3556
50973,3556
53825,3556
0,3557
13,3557
65,3557
109,3557
406,3557
502,3557
706,3557
890,3557
1688,3557
1728,3557
1922,3557
2649,3557
2708,3557
3140,3557
3606,3557
4977,3557
5267,3557
6599,3557
7275,3557
8608,3557
9514,3557
11043,3557
12155,3557
13685,3557
15077,3557
17024,3557
17926,3557
19873,3557
21027,3557
23276,3557
24503,3557
26752,3557
27074,3557
27087,3557
27139,3557
27183,3557
27483,3557
27576,3557
27789,3557
27964,3557
28763,3557
28802,3557
28996,3557
29723,3557
29798,3557
30332,3557
30680,3557
32051,3557
32341,3557
33673,3557
34349,3557
35682,3557
36588,3557
38117,3557
39229,3557
40759,3557
42151,3557
44098,3557
45000,3557
46947,3557
48101,3557
50350,3557
51577,3557
53826,3557
0,3558
13,3558
68,3558
120,3558
407,3558
570,3558
739,3558
1131,3558
1682,3558
1702,3558
1896,3558
1985,3558
2709,3558
3011,3558
3470,3558
4066,3558
5236,3558
5981,3558
7244,3558
7990,3558
9280,3558
10271,3558
11921,3558
12913,3558
14575,3558
15643,3558
17423,3558
18492,3558
20291,3558
21661,3558
23766,3558
25137,3558
27074,3558
27087,3558
27142,3558
27194,3558
27481,3558
27644,3558
27813,3558
28205,3558
28756,3558
28776,3558
28970,3558
29059,3558
29783,3558
30085,3558
30544,3558
31140,3558
32310,3558
33055,3558
34318,3558
35064,3558
36354,3558
37345,3558
38995,3558
39987,3558
41649,3558
42717,3558
44497,3558
45566,3558
47365,3558
48735,3558
50840,3558
52211,3558
0,3559
21,3559
65,3559
389,3559
402,3559
442,3559
694,3559
1620,3559
1682,3559
1776,3559
1892,3559
2650,3559
2694,3559
3168,3559
3386,3559
4978,3559
5303,3559
6975,3559
7311,3559
8984,3559
9372,3559
11544,3559
12013,3559
14186,3559
14684,3559
17025,3559
17532,3559
19874,3559
20426,3559
23277,3559
23901,3559
26753,3559
27074,3559
27095,3559
27139,3559
27463,3559
27476,3559
27516,3559
27768,3559
28694,3559
28756,3559
28850,3559
28966,3559
29724,3559
29768,3559
30242,3559
30460,3559
32052,3559
32377,3559
34049,3559
34385,3559
36058,3559
36446,3559
38618,3559
39087,3559
41260,3559
41758,3559
44099,3559
44606,3559
46948,3559
47500,3559
50351,3559
50975,3559
53827,3559
0,3560
14,3560
74,3560
316,3560
407,3560
506,3560
714,3560
1621,3560
1684,3560
1703,3560
1910,3560
2651,3560
2729,3560
3165,3560
3498,3560
4979,3560
5379,3560
6976,3560
7387,3560
8985,3560
9547,3560
11545,3560
12188,3560
14187,3560
15016,3560
17026,3560
17865,3560
19875,3560
21028,3560
23278,3560
24504,3560
26754,3560
27074,3560
27088,3560
27148,3560
27409,3560
27481,3560
27710,3560
27788,3560
28695,3560
28758,3560
28777,3560
28984,3560
29725,3560
29803,3560
30239,3560
30572,3560
32053,3560
32453,3560
34050,3560
34461,3560
36059,3560
36621,3560
38619,3560
39262,3560
41261,3560
42090,3560
44100,3560
44939,3560
46949,3560
48102,3560
50352,3560
51578,3560
53828,3560
0,3561
23,3561
70,3561
200,3561
405,3561
557,3561
723,3561
1358,3561
1684,3561
1775,3561
1901,3561
2101,3561
2700,3561
2969,3561
3508,3561
4980,3561
5222,3561
5706,3561
7230,3561
7715,3561
9518,3561
10753,3561
12159,3561
13395,3561
14557,3561
15335,3561
17405,3561
18184,3561
20937,3561
23279,3561
24413,3561
26755,3561
27074,3561
27097,3561
27145,3561
27274,3561
27479,3561
27631,3561
27809,3561
28432,3561
28758,3561
28849,3561
29001,3561
29175,3561
29774,3561
30043,3561
30582,3561
32054,3561
32296,3561
32780,3561
34304,3561
34789,3561
36592,3561
37827,3561
39233,3561
40469,3561
41631,3561
42409,3561
44479,3561
45258,3561
48011,3561
50353,3561
51487,3561
53829,3561
0,3562
6,3562
70,3562
172,3562
407,3562
534,3562
709,3562
1001,3562
1683,3562
1700,3562
1909,3562
2092,3562
2702,3562
2908,3562
3404,3562
4388,3562
5138,3562
5816,3562
7146,3562
7825,3562
9157,3562
10771,3562
11798,3562
13413,3562
14443,3562
16168,3562
17291,3562
19017,3562
20141,3562
22261,3562
23616,3562
25737,3562
27074,3562
27080,3562
27145,3562
27246,3562
27481,3562
27608,3562
27783,3562
28075,3562
28757,3562
28774,3562
28983,3562
29166,3562
29776,3562
29982,3562
30478,3562
31462,3562
32212,3562
32890,3562
34220,3562
34899,3562
36231,3562
37845,3562
38872,3562
40487,3562
41517,3562
43242,3562
44365,3562
46091,3562
47215,3562
49335,3562
50690,3562
52811,3562
0,3563
8,3563
66,3563
204,3563
403,3563
590,3563
695,3563
1387,3563
1683,3563
1769,3563
1893,3563
2260,3563
2695,3563
3048,3563
3387,3563
4492,3563
5135,3563
6977,3563
7143,3563
8986,3563
9154,3563
11546,3563
11795,3563
14188,3563
14440,3563
17027,3563
17288,3563
19876,3563
20138,3563
23280,3563
23613,3563
26756,3563
27075,3563
27119,3563
27149,3563
27408,3563
27487,3563
27716,3563
27821,3563
28461,3563
28761,3563
28843,3563
29005,3563
29534,3563
29802,3563
30260,3563
30566,3563
31566,3563
32216,3563
34051,3563
34224,3563
36060,3563
36400,3563
38620,3563
39041,3563
41262,3563
41704,3563
44101,3563
44552,3563
46950,3563
47434,3563
50354,3563
50909,3563
53830,3563
0,3564
23,3564
70,3564
200,3564
402,3564
446,3564
704,3564
943,3564
1682,3564
1718,3564
1904,3564
2366,3564
2694,3564
2775,3564
3398,3564
4580,3564
5357,3564
6978,3564
7365,3564
8987,3564
9457,3564
11547,3564
12098,3564
14189,3564
14793,3564
17028,3564
17641,3564
19877,3564
20570,3564
23281,3564
24045,3564
26757,3564
27074,3564
27097,3564
27145,3564
27274,3564
27476,3564
27520,3564
27778,3564
28017,3564
28756,3564
28792,3564
28978,3564
29440,3564
29768,3564
29849,3564
30472,3564
31654,3564
32431,3564
34052,3564
34439,3564
36061,3564
36531,3564
38621,3564
39172,3564
41263,3564
41867,3564
44102,3564
44715,3564
46951,3564
47644,3564
50355,3564
51119,3564
53831,3564
0,3565
16,3565
66,3565
179,3565
404,3565
432,3565
699,3565
1184,3565
1683,3565
1761,3565
1893,3565
2121,3565
2707,3565
2867,3565
3426,3565
4145,3565
5177,3565
6141,3565
7185,3565
8150,3565
9200,3565
10457,3565
11841,3565
13099,3565
14495,3565
15837,3565
17343,3565
18686,3565
20195,3565
21872,3565
23670,3565
25348,3565
27074,3565
27090,3565
27140,3565
27253,3565
27478,3565
27506,3565
27773,3565
28258,3565
28757,3565
28835,3565
28967,3565
29195,3565
29781,3565
29941,3565
30500,3565
31219,3565
32251,3565
33215,3565
34259,3565
35224,3565
36274,3565
37531,3565
38915,3565
40173,3565
41569,3565
42911,3565
44417,3565
45760,3565
47269,3565
48946,3565
50744,3565
52422,3565
0,3566
13,3566
70,3566
92,3566
403,3566
458,3566
717,3566
896,3566
1683,3566
1711,3566
1909,3566
1967,3566
2695,3566
2790,3566
3414,3566
3748,3566
5149,3566
5649,3566
7157,3566
7658,3566
9169,3566
9910,3566
11810,3566
12552,3566
14456,3566
15275,3566
17304,3566
18124,3566
20154,3566
21274,3566
23629,3566
24750,3566
27074,3566
27087,3566
27145,3566
27166,3566
27477,3566
27532,3566
27791,3566
27970,3566
28757,3566
28785,3566
28983,3566
29041,3566
29769,3566
29864,3566
30488,3566
30822,3566
32223,3566
32723,3566
34231,3566
34732,3566
36243,3566
36984,3566
38884,3566
39626,3566
41530,3566
42349,3566
44378,3566
45198,3566
47228,3566
48348,3566
50703,3566
51824,3566
0,3567
22,3567
68,3567
153,3567
404,3567
450,3567
698,3567
980,3567
1688,3567
1831,3567
1933,3567
2652,3567
2712,3567
3347,3567
3493,3567
4981,3567
5194,3567
5752,3567
7202,3567
7761,3567
9220,3567
10023,3567
11861,3567
12665,3567
15078,3567
17029,3567
17927,3567
19878,3567
21029,3567
23282,3567
24505,3567
26758,3567
27074,3567
27096,3567
27142,3567
27227,3567
27478,3567
27524,3567
27772,3567
28054,3567
28763,3567
28905,3567
29007,3567
29726,3567
29786,3567
30421,3567
30567,3567
32055,3567
32268,3567
32826,3567
34276,3567
34835,3567
36294,3567
37097,3567
38935,3567
39739,3567
42152,3567
44103,3567
45001,3567
46952,3567
48103,3567
50356,3567
51579,3567
53832,3567
0,3568
5,3568
68,3568
187,3568
402,3568
455,3568
718,3568
914,3568
1682,3568
1693,3568
1896,3568
2252,3568
2694,3568
2800,3568
3419,3568
4045,3568
5175,3568
6334,3568
7183,3568
8343,3568
9198,3568
10713,3568
11839,3568
13355,3568
14492,3568
16109,3568
17340,3568
18958,3568
20192,3568
22194,3568
23667,3568
25670,3568
27074,3568
27079,3568
27142,3568
27261,3568
27476,3568
27529,3568
27792,3568
27988,3568
28756,3568
28767,3568
28970,3568
29326,3568
29768,3568
29874,3568
30493,3568
31119,3568
32249,3568
33408,3568
34257,3568
35417,3568
36272,3568
37787,3568
38913,3568
40429,3568
41566,3568
43183,3568
44414,3568
46032,3568
47266,3568
49268,3568
50741,3568
52744,3568
0,3569
16,3569
70,3569
170,3569
407,3569
498,3569
709,3569
882,3569
1682,3569
1706,3569
1904,3569
2049,3569
2709,3569
2838,3569
3435,3569
3731,3569
5196,3569
5693,3569
7204,3569
7702,3569
9719,3569
11548,3569
12361,3569
14190,3569
14519,3569
15322,3569
17367,3569
18171,3569
21030,3569
23283,3569
24506,3569
26759,3569
27074,3569
27090,3569
27145,3569
27244,3569
27481,3569
27572,3569
27783,3569
27956,3569
28756,3569
28780,3569
28978,3569
29123,3569
29783,3569
29912,3569
30509,3569
30805,3569
32270,3569
32767,3569
34278,3569
34776,3569
36793,3569
38622,3569
39435,3569
41264,3569
41593,3569
42396,3569
44441,3569
45245,3569
48104,3569
50357,3569
51580,3569
53833,3569
0,3570
6,3570
74,3570
158,3570
402,3570
471,3570
721,3570
1463,3570
1682,3570
1694,3570
1912,3570
2033,3570
2694,3570
2854,3570
3421,3570
4732,3570
5179,3570
6583,3570
7187,3570
8592,3570
9202,3570
11023,3570
11843,3570
13665,3570
14497,3570
17030,3570
17345,3570
19879,3570
20197,3570
23284,3570
23672,3570
26760,3570
27074,3570
27080,3570
27148,3570
27232,3570
27476,3570
27545,3570
27795,3570
28537,3570
28756,3570
28768,3570
28986,3570
29107,3570
29768,3570
29928,3570
30495,3570
31806,3570
32253,3570
33657,3570
34261,3570
35666,3570
36276,3570
38097,3570
38917,3570
40739,3570
41571,3570
44104,3570
44419,3570
46953,3570
47271,3570
50358,3570
50746,3570
53834,3570
0,3571
26,3571
66,3571
116,3571
402,3571
511,3571
696,3571
953,3571
1682,3571
1768,3571
1897,3571
2083,3571
2694,3571
2865,3571
3422,3571
3829,3571
5285,3571
6537,3571
7293,3571
8546,3571
9348,3571
11549,3571
11989,3571
14191,3571
14655,3571
16386,3571
17503,3571
19235,3571
20391,3571
23285,3571
23866,3571
26761,3571
27074,3571
27100,3571
27140,3571
27190,3571
27476,3571
27585,3571
27770,3571
28027,3571
28756,3571
28842,3571
28971,3571
29157,3571
29768,3571
29939,3571
30496,3571
30903,3571
32359,3571
33611,3571
34367,3571
35620,3571
36422,3571
38623,3571
39063,3571
41265,3571
41729,3571
43460,3571
44577,3571
46309,3571
47465,3571
50359,3571
50940,3571
53835,3571
0,3572
9,3572
70,3572
99,3572
404,3572
437,3572
712,3572
1192,3572
1683,3572
1697,3572
1909,3572
1963,3572
2707,3572
2962,3572
3408,3572
4155,3572
5141,3572
6081,3572
7149,3572
8090,3572
9161,3572
10387,3572
11802,3572
13029,3572
14447,3572
15764,3572
17295,3572
18613,3572
20145,3572
21792,3572
23620,3572
25268,3572
27074,3572
27083,3572
27145,3572
27173,3572
27478,3572
27511,3572
27786,3572
28266,3572
28757,3572
28771,3572
28983,3572
29037,3572
29781,3572
30036,3572
30482,3572
31229,3572
32215,3572
33155,3572
34223,3572
35164,3572
36235,3572
37461,3572
38876,3572
40103,3572
41521,3572
42838,3572
44369,3572
45687,3572
47219,3572
48866,3572
50694,3572
52342,3572
0,3573
7,3573
74,3573
203,3573
404,3573
419,3573
711,3573
1181,3573
1682,3573
1695,3573
1912,3573
2299,3573
2697,3573
2746,3573
3436,3573
4140,3573
5139,3573
6061,3573
7147,3573
8070,3573
9159,3573
10365,3573
11800,3573
13007,3573
14739,3573
15744,3573
17587,3573
18593,3573
20500,3573
21770,3573
23975,3573
25246,3573
27074,3573
27081,3573
27148,3573
27277,3573
27478,3573
27493,3573
27785,3573
28255,3573
28756,3573
28769,3573
28986,3573
29373,3573
29771,3573
29820,3573
30510,3573
31214,3573
32213,3573
33135,3573
34221,3573
35144,3573
36233,3573
37439,3573
38874,3573
40081,3573
41813,3573
42818,3573
44661,3573
45667,3573
47574,3573
48844,3573
51049,3573
52320,3573
0,3574
22,3574
74,3574
205,3574
402,3574
480,3574
721,3574
1048,3574
1682,3574
1722,3574
1912,3574
2111,3574
2694,3574
2817,3574
3421,3574
3952,3574
5179,3574
5861,3574
7187,3574
7870,3574
9202,3574
10137,3574
11843,3574
12779,3574
14497,3574
15505,3574
17345,3574
18354,3574
20197,3574
21514,3574
23672,3574
24990,3574
27074,3574
27096,3574
27148,3574
27279,3574
27476,3574
27554,3574
27795,3574
28122,3574
28756,3574
28796,3574
28986,3574
29185,3574
29768,3574
29891,3574
30495,3574
31026,3574
32253,3574
32935,3574
34261,3574
34944,3574
36276,3574
37211,3574
38917,3574
39853,3574
41571,3574
42579,3574
44419,3574
45428,3574
47271,3574
48588,3574
50746,3574
52064,3574
0,3575
10,3575
65,3575
121,3575
402,3575
477,3575
694,3575
942,3575
1682,3575
1724,3575
1892,3575
1986,3575
2694,3575
2874,3575
3386,3575
3801,3575
5303,3575
6979,3575
7311,3575
8988,3575
9372,3575
11550,3575
12013,3575
14192,3575
14684,3575
17031,3575
17532,3575
19880,3575
20426,3575
23286,3575
23901,3575
26762,3575
27074,3575
27084,3575
27139,3575
27195,3575
27476,3575
27551,3575
27768,3575
28016,3575
28756,3575
28798,3575
28966,3575
29060,3575
29768,3575
29948,3575
30460,3575
30875,3575
32377,3575
34053,3575
34385,3575
36062,3575
36446,3575
38624,3575
39087,3575
41266,3575
41758,3575
44105,3575
44606,3575
46954,3575
47500,3575
50360,3575
50975,3575
53836,3575
0,3576
4,3576
67,3576
91,3576
402,3576
416,3576
710,3576
836,3576
1683,3576
1739,3576
1899,3576
2007,3576
2706,3576
2801,3576
3407,3576
3681,3576
5126,3576
5582,3576
7134,3576
7591,3576
9158,3576
9841,3576
11799,3576
12483,3576
14431,3576
15203,3576
17279,3576
18052,3576
20180,3576
21202,3576
23655,3576
24678,3576
27075,3576
27109,3576
27147,3576
27212,3576
27484,3576
27541,3576
27794,3576
27910,3576
28761,3576
28813,3576
28981,3576
29081,3576
29787,3576
29875,3576
30504,3576
30755,3576
32210,3576
32656,3576
34218,3576
34665,3576
36265,3576
36915,3576
38906,3576
39557,3576
41515,3576
42277,3576
44363,3576
45126,3576
47254,3576
48276,3576
50729,3576
51752,3576
0,3577
7,3577
74,3577
203,3577
404,3577
419,3577
711,3577
1181,3577
1682,3577
1695,3577
1912,3577
2299,3577
2697,3577
2746,3577
3436,3577
4140,3577
5139,3577
6061,3577
7147,3577
8070,3577
9159,3577
10365,3577
11800,3577
13007,3577
14739,3577
15744,3577
17587,3577
18593,3577
20500,3577
21770,3577
23975,3577
25246,3577
27074,3577
27081,3577
27148,3577
27277,3577
27478,3577
27493,3577
27785,3577
28255,3577
28756,3577
28769,3577
28986,3577
29373,3577
29771,3577
29820,3577
30510,3577
31214,3577
32213,3577
33135,3577
34221,3577
35144,3577
36233,3577
37439,3577
38874,3577
40081,3577
41813,3577
42818,3577
44661,3577
45667,3577
47574,3577
48844,3577
51049,3577
52320,3577
0,3578
17,3578
65,3578
118,3578
402,3578
436,3578
694,3578
811,3578
1682,3578
1723,3578
1892,3578
1983,3578
2694,3578
2781,3578
3386,3578
3655,3578
5261,3578
6980,3578
7269,3578
8989,3578
9315,3578
11551,3578
11956,3578
14193,3578
14618,3578
17032,3578
17466,3578
19881,3578
20343,3578
23287,3578
23818,3578
26763,3578
27074,3578
27092,3578
27139,3578
27192,3578
27476,3578
27510,3578
27768,3578
27885,3578
28756,3578
28797,3578
28966,3578
29057,3578
29768,3578
29855,3578
30460,3578
30729,3578
32368,3578
34054,3578
34376,3578
36063,3578
36433,3578
38625,3578
39074,3578
41267,3578
41742,3578
44106,3578
44590,3578
46955,3578
47480,3578
50361,3578
50955,3578
53837,3578
0,3579
3,3579
70,3579
88,3579
407,3579
617,3579
709,3579
1369,3579
1683,3579
1691,3579
1909,3579
2095,3579
2702,3579
3222,3579
3404,3579
4601,3579
5128,3579
5523,3579
7136,3579
7532,3579
9247,3579
10777,3579
11888,3579
13419,3579
14541,3579
16403,3579
17389,3579
19252,3579
20249,3579
22540,3579
23724,3579
26016,3579
27074,3579
27077,3579
27145,3579
27306,3579
27481,3579
27714,3579
27783,3579
28443,3579
28757,3579
28765,3579
28983,3579
29244,3579
29776,3579
30422,3579
30478,3579
32056,3579
32362,3579
33456,3579
34370,3579
35465,3579
36425,3579
37851,3579
39066,3579
40493,3579
42153,3579
44107,3579
45002,3579
46956,3579
48105,3579
50362,3579
51581,3579
53838,3579
0,3580
6,3580
69,3580
89,3580
405,3580
424,3580
701,3580
780,3580
1683,3580
1700,3580
1900,3580
1953,3580
2698,3580
2751,3580
3394,3580
3624,3580
5169,3580
6981,3580
7177,3580
8990,3580
9192,3580
11552,3580
11833,3580
14194,3580
14506,3580
17034,3580
17354,3580
19883,3580
20282,3580
23289,3580
23757,3580
26765,3580
27074,3580
27080,3580
27143,3580
27163,3580
27479,3580
27498,3580
27775,3580
27854,3580
28757,3580
28774,3580
28974,3580
29027,3580
29772,3580
29825,3580
30468,3580
30698,3580
32243,3580
34055,3580
34251,3580
36064,3580
36266,3580
38626,3580
38907,3580
41268,3580
41580,3580
44108,3580
44428,3580
46957,3580
47356,3580
50363,3580
50831,3580
53839,3580
0,3581
4,3581
66,3581
81,3581
402,3581
416,3581
696,3581
772,3581
1683,3581
1739,3581
1893,3581
2093,3581
2706,3581
2801,3581
3423,3581
4180,3581
5436,3581
6982,3581
7444,3581
8991,3581
9625,3581
11553,3581
12266,3581
14195,3581
14967,3581
17035,3581
17815,3581
19884,3581
20853,3581
23290,3581
24328,3581
26766,3581
27074,3581
27078,3581
27140,3581
27155,3581
27476,3581
27490,3581
27770,3581
27846,3581
28757,3581
28825,3581
28967,3581
29167,3581
29780,3581
29978,3581
30497,3581
31569,3581
32561,3581
34056,3581
34570,3581
36065,3581
36794,3581
38627,3581
39436,3581
41269,3581
42154,3581
44109,3581
45003,3581
46958,3581
48106,3581
50364,3581
51582,3581
53840,3581
0,3582
5,3582
70,3582
164,3582
407,3582
530,3582
709,3582
956,3582
1682,3582
1693,3582
1904,3582
2041,3582
2709,3582
2898,3582
3435,3582
3818,3582
5272,3582
5852,3582
7280,3582
7861,3582
9328,3582
10128,3582
11969,3582
12770,3582
14632,3582
15496,3582
17480,3582
18345,3582
20362,3582
21504,3582
23837,3582
24980,3582
27074,3582
27079,3582
27145,3582
27238,3582
27481,3582
27604,3582
27783,3582
28030,3582
28756,3582
28767,3582
28978,3582
29115,3582
29783,3582
29972,3582
30509,3582
30892,3582
32346,3582
32926,3582
34354,3582
34935,3582
36402,3582
37202,3582
39043,3582
39844,3582
41706,3582
42570,3582
44554,3582
45419,3582
47436,3582
48578,3582
50911,3582
52054,3582
0,3583
5,3583
66,3583
95,3583
403,3583
431,3583
695,3583
787,3583
1683,3583
1705,3583
1893,3583
1959,3583
2695,3583
2758,3583
3387,3583
3631,3583
5135,3583
5531,3583
7143,3583
7540,3583
9154,3583
9790,3583
11795,3583
12432,3583
14440,3583
15152,3583
17288,3583
18001,3583
20138,3583
21151,3583
23613,3583
24627,3583
27074,3583
27079,3583
27140,3583
27169,3583
27477,3583
27505,3583
27769,3583
27861,3583
28757,3583
28779,3583
28967,3583
29033,3583
29769,3583
29832,3583
30461,3583
30705,3583
32209,3583
32605,3583
34217,3583
34614,3583
36228,3583
36864,3583
38869,3583
39506,3583
41514,3583
42226,3583
44362,3583
45075,3583
47212,3583
48225,3583
50687,3583
51701,3583
0,3584
6,3584
70,3584
172,3584
402,3584
471,3584
704,3584
957,3584
1684,3584
1742,3584
1901,3584
2166,3584
2696,3584
2805,3584
3466,3584
3908,3584
5305,3584
6172,3584
7313,3584
8181,3584
9374,3584
10496,3584
12015,3584
13138,3584
14687,3584
17036,3584
17535,3584
19885,3584
20429,3584
23291,3584
23904,3584
26767,3584
27074,3584
27080,3584
27145,3584
27246,3584
27476,3584
27545,3584
27778,3584
28031,3584
28758,3584
28816,3584
29001,3584
29240,3584
29770,3584
29879,3584
30540,3584
30982,3584
32386,3584
33246,3584
34394,3584
35255,3584
36459,3584
37570,3584
39100,3584
40212,3584
42155,3584
44110,3584
45004,3584
46959,3584
48107,3584
50365,3584
51583,3584
53841,3584
0,3585
22,3585
74,3585
205,3585
402,3585
480,3585
721,3585
1048,3585
1682,3585
1722,3585
1912,3585
2111,3585
2694,3585
2817,3585
3421,3585
3952,3585
5156,3585
6700,3585
7164,3585
8709,3585
9176,3585
11176,3585
11817,3585
13818,3585
14465,3585
16609,3585
17313,3585
19458,3585
20163,3585
22779,3585
23638,3585
26255,3585
27074,3585
27096,3585
27148,3585
27279,3585
27476,3585
27554,3585
27795,3585
28122,3585
28756,3585
28796,3585
28986,3585
29185,3585
29768,3585
29891,3585
30495,3585
31026,3585
32230,3585
33774,3585
34238,3585
35783,3585
36250,3585
38250,3585
38891,3585
40892,3585
41539,3585
43683,3585
44387,3585
46532,3585
47237,3585
49853,3585
50712,3585
53329,3585
0,3586
5,3586
66,3586
95,3586
403,3586
431,3586
695,3586
787,3586
1683,3586
1705,3586
1893,3586
1959,3586
2695,3586
2758,3586
3387,3586
3631,3586
5135,3586
5531,3586
7143,3586
7540,3586
9154,3586
9790,3586
11795,3586
12432,3586
14440,3586
15152,3586
17288,3586
18001,3586
20138,3586
21151,3586
23613,3586
24627,3586
27074,3586
27079,3586
27140,3586
27169,3586
27477,3586
27505,3586
27769,3586
27861,3586
28757,3586
28779,3586
28967,3586
29033,3586
29769,3586
29832,3586
30461,3586
30705,3586
32209,3586
32605,3586
34217,3586
34614,3586
36228,3586
36864,3586
38869,3586
39506,3586
41514,3586
42226,3586
44362,3586
45075,3586
47212,3586
48225,3586
50687,3586
51701,3586
0,3587
14,3587
67,3587
264,3587
402,3587
457,3587
710,3587
1152,3587
1683,3587
1744,3587
1899,3587
2280,3587
2706,3587
2807,3587
3407,3587
4096,3587
5140,3587
6235,3587
7148,3587
8244,3587
9160,3587
10576,3587
11801,3587
13218,3587
14446,3587
15958,3587
17294,3587
18807,3587
20144,3587
22015,3587
23619,3587
25491,3587
27075,3587
27089,3587
27147,3587
27346,3587
27484,3587
27547,3587
27794,3587
28226,3587
28761,3587
28818,3587
28981,3587
29354,3587
29787,3587
29881,3587
30504,3587
31170,3587
32284,3587
33309,3587
34292,3587
35318,3587
36319,3587
37650,3587
38960,3587
40292,3587
41881,3587
43032,3587
44729,3587
45881,3587
47665,3587
49089,3587
51140,3587
52565,3587
0,3588
26,3588
69,3588
152,3588
406,3588
487,3588
727,3588
1039,3588
1683,3588
1721,3588
1900,3588
2023,3588
2705,3588
2826,3588
3438,3588
4031,3588
5159,3588
5836,3588
7167,3588
7845,3588
9204,3588
11554,3588
11845,3588
14196,3588
14469,3588
15478,3588
17317,3588
18327,3588
20199,3588
23292,3588
23674,3588
26768,3588
27074,3588
27100,3588
27143,3588
27226,3588
27483,3588
27561,3588
27801,3588
28176,3588
28757,3588
28795,3588
28974,3588
29097,3588
29779,3588
29900,3588
30512,3588
31105,3588
32233,3588
32910,3588
34241,3588
34919,3588
36278,3588
38628,3588
38919,3588
41270,3588
41543,3588
42552,3588
44391,3588
45401,3588
47273,3588
50366,3588
50748,3588
53842,3588
0,3589
8,3589
74,3589
225,3589
407,3589
614,3589
714,3589
1622,3589
1684,3589
1696,3589
1910,3589
2509,3589
2729,3589
3109,3589
3498,3589
4983,3589
5379,3589
6966,3589
7387,3589
8975,3589
9547,3589
11555,3589
12188,3589
14197,3589
15016,3589
17037,3589
17865,3589
19886,3589
21028,3589
23293,3589
24504,3589
26769,3589
27074,3589
27082,3589
27148,3589
27299,3589
27481,3589
27688,3589
27788,3589
28696,3589
28758,3589
28770,3589
28984,3589
29583,3589
29803,3589
30183,3589
30572,3589
32057,3589
32453,3589
34057,3589
34461,3589
36066,3589
36621,3589
38629,3589
39262,3589
41271,3589
42090,3589
44111,3589
44939,3589
46960,3589
48102,3589
50367,3589
51578,3589
53843,3589
0,3590
6,3590
67,3590
178,3590
406,3590
440,3590
719,3590
894,3590
1682,3590
1694,3590
1895,3590
2062,3590
2703,3590
2842,3590
3417,3590
3745,3590
5185,3590
5646,3590
7193,3590
7655,3590
9228,3590
9907,3590
11869,3590
12549,3590
14524,3590
15272,3590
17372,3590
18121,3590
20228,3590
21271,3590
23703,3590
24747,3590
27074,3590
27080,3590
27141,3590
27252,3590
27483,3590
27557,3590
27793,3590
27968,3590
28756,3590
28768,3590
28969,3590
29136,3590
29784,3590
29916,3590
30491,3590
30819,3590
32259,3590
32720,3590
34267,3590
34729,3590
36302,3590
36981,3590
38943,3590
39623,3590
41598,3590
42346,3590
44446,3590
45195,3590
47302,3590
48345,3590
50777,3590
51821,3590
0,3591
10,3591
70,3591
144,3591
403,3591
474,3591
717,3591
843,3591
1683,3591
1698,3591
1909,3591
2014,3591
2695,3591
2808,3591
3414,3591
3688,3591
5149,3591
5590,3591
7157,3591
7599,3591
9169,3591
9849,3591
11810,3591
12491,3591
14456,3591
15211,3591
17304,3591
18060,3591
20154,3591
21210,3591
23629,3591
24686,3591
27074,3591
27084,3591
27145,3591
27218,3591
27477,3591
27548,3591
27791,3591
27917,3591
28757,3591
28772,3591
28983,3591
29088,3591
29769,3591
29882,3591
